,AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
686,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-2010,Cooks,broad,2743520,0.8,,,,,17.28,35950,0.4,12,14.22,17.19,19.36,22.45,24960,29590,35760,40270,46690,,
687,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-2011,"Cooks, Fast Food",detailed,668230,2.7,,,,,14.97,31140,0.6,10.76,12.76,14.5,17.17,18.74,22370,26540,30160,35710,38980,,
688,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-2012,"Cooks, Institution and Cafeteria",detailed,448260,0.7,,,,,17.94,37310,0.4,12.88,14.68,17.53,20.61,23.23,26800,30530,36450,42860,48320,,
689,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-2013,"Cooks, Private Household",detailed,900,32.7,,,,,24.66,51290,6.3,18.39,20.58,21.41,22.67,44.46,38240,42800,44530,47150,92480,,
690,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-2014,"Cooks, Restaurant",detailed,1452130,1.0,,,,,18.14,37730,0.4,13.47,15.05,17.71,20.97,22.76,28010,31310,36830,43610,47340,,
691,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-2015,"Cooks, Short Order",detailed,150420,6.0,,,,,17.14,35660,1.5,11.43,14.5,17.12,19.23,22.12,23770,30160,35620,39990,46010,,
692,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-2019,"Cooks, All Other",detailed,23590,7.4,,,,,18.27,38000,2.4,12.71,15,17.41,20.3,23.85,26430,31200,36210,42230,49600,,
693,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-2020,Food Preparation Workers,broad,888770,1.5,,,,,16.32,33940,0.5,11.29,13.82,16.45,18.05,21.28,23490,28740,34220,37540,44260,,
694,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-2021,Food Preparation Workers,detailed,888770,1.5,,,,,16.32,33940,0.5,11.29,13.82,16.45,18.05,21.28,23490,28740,34220,37540,44260,,
695,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-3000,Food and Beverage Serving Workers,minor,7101010,0.4,,,,,16.66,34650,0.4,10.52,13,15.13,17.71,23.04,21880,27040,31470,36830,47920,,
696,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-3010,Bartenders,broad,745610,1.2,,,,,19.17,39880,0.8,9.58,12.4,16.12,22.5,34.58,19930,25790,33530,46790,71920,,
697,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-3011,Bartenders,detailed,745610,1.2,,,,,19.17,39880,0.8,9.58,12.4,16.12,22.5,34.58,19930,25790,33530,46790,71920,,
698,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-3020,Fast Food and Counter Workers,broad,3780930,0.7,,,,,15.07,31350,0.4,10.88,13.05,14.65,17.04,18.65,22620,27150,30480,35440,38800,,
699,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-3023,Fast Food and Counter Workers,detailed,3780930,0.7,,,,,15.07,31350,0.4,10.88,13.05,14.65,17.04,18.65,22620,27150,30480,35440,38800,,
700,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-3030,Waiters and Waitresses,broad,2302690,0.8,,,,,18.44,38360,0.7,8.89,12.35,16.23,21.8,30.06,18500,25690,33760,45350,62510,,
701,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-3031,Waiters and Waitresses,detailed,2302690,0.8,,,,,18.44,38360,0.7,8.89,12.35,16.23,21.8,30.06,18500,25690,33760,45350,62510,,
702,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-3040,"Food Servers, Nonrestaurant",broad,271780,1.3,,,,,16.84,35030,0.5,12.78,14.33,16.57,18.05,21.53,26590,29800,34460,37550,44770,,
703,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-3041,"Food Servers, Nonrestaurant",detailed,271780,1.3,,,,,16.84,35030,0.5,12.78,14.33,16.57,18.05,21.53,26590,29800,34460,37550,44770,,
704,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-9000,Other Food Preparation and Serving Related Workers,minor,1510410,0.8,,,,,16.05,33380,0.4,10.86,13.38,15.71,17.61,21.14,22600,27830,32680,36620,43970,,
705,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-9010,Dining Room and Cafeteria Attendants and Bartender Helpers,broad,522010,1.6,,,,,16.44,34190,0.7,10.7,13.38,15.71,17.73,22.3,22260,27830,32670,36880,46380,,
706,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,522010,1.6,,,,,16.44,34190,0.7,10.7,13.38,15.71,17.73,22.3,22260,27830,32670,36880,46380,,
707,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-9020,Dishwashers,broad,471670,1.5,,,,,15.97,33220,0.4,11.52,13.82,16.19,17.67,20,23960,28740,33670,36750,41600,,
708,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-9021,Dishwashers,detailed,471670,1.5,,,,,15.97,33220,0.4,11.52,13.82,16.19,17.67,20,23960,28740,33670,36750,41600,,
709,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-9030,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",broad,427150,1.5,,,,,15.4,32030,0.7,10.58,12.8,14.61,17.23,20.48,22010,26630,30380,35840,42600,,
710,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,427150,1.5,,,,,15.4,32030,0.7,10.58,12.8,14.61,17.23,20.48,22010,26630,30380,35840,42600,,
711,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-9090,Miscellaneous Food Preparation and Serving Related Workers,broad,89580,5.2,,,,,17.3,35990,1.5,11.56,14.37,16.74,18.68,22.77,24040,29890,34830,38860,47360,,
712,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,89580,5.2,,,,,17.3,35990,1.5,11.56,14.37,16.74,18.68,22.77,24040,29890,34830,38860,47360,,
713,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,4496150,0.2,,,,,19.01,39540,0.2,13.52,15.19,17.69,21.62,26.5,28120,31600,36790,44980,55120,,
714,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,minor,298790,1.4,,,,,26.24,54580,0.5,17.32,20.1,24.03,30.33,37.53,36020,41820,49990,63080,78050,,
715,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-1010,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,broad,298790,1.4,,,,,26.24,54580,0.5,17.32,20.1,24.03,30.33,37.53,36020,41820,49990,63080,78050,,
716,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,174660,1.4,,,,,24.6,51170,0.5,16.53,18.56,22.85,29,35.67,34390,38600,47520,60330,74190,,
717,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,124130,2.1,,,,,28.55,59380,0.7,18.88,22.28,27.01,33.81,39.94,39270,46350,56170,70320,83080,,
718,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-2000,Building Cleaning and Pest Control Workers,minor,3167290,0.3,,,,,17.98,37400,0.2,13.18,14.67,17.19,19.91,23.58,27420,30520,35750,41420,49040,,
719,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-2010,Building Cleaning Workers,broad,3071180,0.3,,,,,17.86,37140,0.2,13.13,14.62,17.13,19.52,23.4,27320,30410,35630,40600,48670,,
720,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,2199900,0.4,,,,,18.01,37460,0.3,13.26,14.82,17.27,20.02,23.58,27570,30830,35930,41650,49040,,
721,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-2012,Maids and Housekeeping Cleaners,detailed,854910,0.7,,,,,17.39,36180,0.3,12.88,14.25,16.66,18.52,22.88,26800,29630,34660,38510,47590,,
722,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-2019,"Building Cleaning Workers, All Other",detailed,16370,7.9,,,,,21.23,44150,2.8,14.73,17.12,20.37,23.27,29.64,30640,35610,42360,48400,61640,,
723,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-2020,Pest Control Workers,broad,96110,1.0,,,,,22.02,45800,0.6,15.61,17.82,21.51,23.7,29.52,32460,37060,44730,49300,61410,,
724,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-2021,Pest Control Workers,detailed,96110,1.0,,,,,22.02,45800,0.6,15.61,17.82,21.51,23.7,29.52,32460,37060,44730,49300,61410,,
725,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-3000,Grounds Maintenance Workers,minor,1030070,0.5,,,,,20.07,41750,0.3,14.49,17.05,18.5,22.3,27.14,30140,35470,38470,46390,56460,,
726,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-3010,Grounds Maintenance Workers,broad,1030070,0.5,,,,,20.07,41750,0.3,14.49,17.05,18.5,22.3,27.14,30140,35470,38470,46390,56460,,
727,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-3011,Landscaping and Groundskeeping Workers,detailed,943430,0.6,,,,,19.66,40880,0.3,14.42,16.95,18.31,22.05,25.91,29990,35250,38090,45870,53900,,
728,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,25200,5.3,,,,,22.1,45960,0.9,16.63,18.29,21.73,24.5,28.32,34590,38040,45200,50960,58910,,
729,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-3013,Tree Trimmers and Pruners,detailed,47870,5.5,,,,,26.43,54970,1.5,18.11,21,24.25,30.35,37.93,37660,43690,50430,63130,78900,,
730,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-3019,"Grounds Maintenance Workers, All Other",detailed,13580,7.5,,,,,22.68,47180,1.2,14.8,18.18,20.87,25.4,36.58,30790,37810,43410,52830,76090,,
731,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,3159940,0.6,,,,,18.95,39410,0.4,11.64,14.05,16.88,21.34,28.52,24220,29220,35110,44400,59320,,
732,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-1000,Supervisors of Personal Care and Service Workers,minor,225420,1.1,,,,,25.21,52440,0.4,15.9,18.46,23.1,29.6,37.1,33070,38410,48050,61560,77160,,
733,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-1010,First-Line Supervisors of Entertainment and Recreation Workers,broad,118360,1.3,,,,,25.87,53820,0.4,16.12,18.74,23.61,30.44,38.05,33520,38980,49100,63310,79130,,
734,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,25530,0.8,,,,,30.1,62600,0.4,18.44,23.65,29.61,35.62,39.6,38360,49190,61590,74080,82370,,
735,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",detailed,92830,1.6,,,,,24.71,51400,0.5,15.85,18.25,22.55,28.94,36.75,32960,37960,46900,60190,76430,,
736,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-1020,First-Line Supervisors of Personal Service Workers,broad,107060,1.6,,,,,24.48,50920,0.7,15.46,18.17,22.64,28.52,35.48,32150,37800,47080,59330,73800,,
737,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-1022,First-Line Supervisors of Personal Service Workers,detailed,107060,1.6,,,,,24.48,50920,0.7,15.46,18.17,22.64,28.52,35.48,32150,37800,47080,59330,73800,,
738,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-2000,Animal Care and Service Workers,minor,297420,1.2,,,,,17.06,35490,0.5,12,13.93,16.28,18.09,22.79,24960,28980,33860,37620,47410,,
739,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-2010,Animal Trainers,broad,20110,4.2,,,,,22.01,45780,2.5,14,15.81,18.63,23.51,34.04,29120,32870,38750,48900,70800,,
740,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-2011,Animal Trainers,detailed,20110,4.2,,,,,22.01,45780,2.5,14,15.81,18.63,23.51,34.04,29120,32870,38750,48900,70800,,
741,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-2020,Animal Caretakers,broad,277300,1.3,,,,,16.71,34750,0.5,11.78,13.88,16.09,17.87,22.35,24500,28870,33470,37160,46480,,
742,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-2021,Animal Caretakers,detailed,277300,1.3,,,,,16.71,34750,0.5,11.78,13.88,16.09,17.87,22.35,24500,28870,33470,37160,46480,,
743,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-3000,Entertainment Attendants and Related Workers,minor,627560,0.8,,,,,16.05,33380,0.4,10.69,12.71,15,17.3,21.5,22240,26430,31200,35990,44710,,
744,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-3010,Gambling Services Workers,broad,105500,1.1,,,,,18.97,39450,0.5,10.78,12,16,20.69,33.95,22420,24950,33280,43040,70610,,
745,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-3011,Gambling Dealers,detailed,82980,1.0,,,,,19.43,40420,0.5,10.74,11.77,16,21.84,35.35,22340,24480,33280,45430,73530,,
746,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-3012,Gambling and Sports Book Writers and Runners,detailed,7600,5.2,,,,,15.66,32570,1.6,10.68,12,14.65,17.46,22.07,22200,24960,30460,36310,45900,,
747,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-3019,"Gambling Service Workers, All Other",detailed,14920,4.7,,,,,18.07,37590,1.5,11,13.25,16.6,18.73,27.28,22880,27570,34530,38950,56740,,
748,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-3020,Motion Picture Projectionists,broad,1950,9.4,,,,,24.18,50290,6.2,11.62,14.06,18.35,36.24,39.44,24160,29250,38180,75380,82040,,
749,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-3021,Motion Picture Projectionists,detailed,1950,9.4,,,,,24.18,50290,6.2,11.62,14.06,18.35,36.24,39.44,24160,29250,38180,75380,82040,,
750,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-3030,"Ushers, Lobby Attendants, and Ticket Takers",broad,119210,2.0,,,,,15.27,31770,0.5,11,13.05,14.98,17.14,19.33,22880,27140,31150,35650,40210,,
751,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,119210,2.0,,,,,15.27,31770,0.5,11,13.05,14.98,17.14,19.33,22880,27140,31150,35650,40210,,
752,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-3090,Miscellaneous Entertainment Attendants and Related Workers,broad,400900,1.1,,,,,15.47,32180,0.4,10.59,12.71,14.91,17.16,20.5,22040,26430,31020,35700,42640,,
753,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-3091,Amusement and Recreation Attendants,detailed,371590,1.2,,,,,15.07,31350,0.4,10.55,12.71,14.66,17,19.2,21940,26430,30490,35360,39940,,
754,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-3092,Costume Attendants,detailed,6290,4.9,,,,,31.68,65890,1.7,16.16,18.86,26.35,39.95,55.4,33610,39240,54810,83090,115240,,
755,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,14960,6.1,,,,,17.54,36490,1.9,11.31,14,16.73,19.97,24.42,23530,29120,34800,41530,50790,,
756,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,8060,7.2,,,,,17.4,36180,2.5,10.91,13.55,16.61,19.4,25.41,22700,28180,34550,40360,52860,,
757,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-4000,Funeral Service Workers,minor,62630,1.1,,,,,22.06,45890,0.7,13.61,15.23,18.83,25.88,35.48,28300,31670,39170,53830,73810,,
758,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-4010,Embalmers and Crematory Operators,broad,6360,3.9,,,,,24.82,51630,1.6,15.67,18.34,23.37,28.54,35.45,32600,38140,48610,59350,73740,,
759,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-4011,Embalmers,detailed,3420,5.4,,,,,27.65,57520,1.9,16.9,22.19,27.06,31.13,37.86,35160,46160,56280,64760,78740,,
760,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-4012,Crematory Operators,detailed,2950,5.7,,,,,21.53,44790,1.6,15.37,17.25,20.62,23.94,28.97,31970,35890,42880,49800,60260,,
761,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-4020,Funeral Attendants,broad,30560,1.7,,,,,17.26,35900,0.8,12.89,14.14,16.64,18.86,22.45,26820,29420,34610,39230,46690,,
762,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-4021,Funeral Attendants,detailed,30560,1.7,,,,,17.26,35900,0.8,12.89,14.14,16.64,18.86,22.45,26820,29420,34610,39230,46690,,
763,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-4030,"Morticians, Undertakers, and Funeral Arrangers",broad,25700,2.1,,,,,27.09,56340,1.0,15.13,18.49,23.94,32.28,41.32,31470,38470,49800,67140,85940,,
764,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,25700,2.1,,,,,27.09,56340,1.0,15.13,18.49,23.94,32.28,41.32,31470,38470,49800,67140,85940,,
765,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-5000,Personal Appearance Workers,minor,543830,1.1,,,,,20.42,42480,0.8,12.3,14.53,16.98,22.62,30.72,25580,30220,35310,47040,63900,,
766,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-5010,"Barbers, Hairdressers, Hairstylists and Cosmetologists",broad,313560,1.5,,,,,21.01,43710,1.2,12,14,17.03,23.4,34.31,24960,29120,35420,48670,71360,,
767,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-5011,Barbers,detailed,18100,8.6,,,,,22.98,47800,4.1,13.35,15.41,18.73,28.45,37.71,27770,32050,38960,59180,78440,,
768,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,295460,1.8,,,,,20.89,43460,1.2,11.82,13.97,16.95,23.22,33.76,24580,29060,35250,48300,70220,,
769,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-5090,Miscellaneous Personal Appearance Workers,broad,230270,1.5,,,,,19.62,40810,1.0,13.15,15.2,16.95,21.29,28.26,27360,31620,35260,44290,58770,,
770,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-5091,"Makeup Artists, Theatrical and Performance",detailed,3320,24.7,,,,,36.25,75410,12.6,10.58,13.87,24.17,63.72,75.52,22010,28850,50280,132530,157090,,
771,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-5092,Manicurists and Pedicurists,detailed,147820,1.3,,,,,17.74,36910,0.8,13.42,15.15,16.66,18.11,23.07,27910,31510,34660,37660,47990,,
772,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-5093,Shampooers,detailed,8890,10.9,,,,,14.82,30830,2.0,11,13.17,15.13,17.12,17.3,22880,27390,31470,35610,35970,,
773,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-5094,Skincare Specialists,detailed,70240,5.0,,,,,23.4,48670,2.1,13.06,16.41,19.98,26.86,37.18,27160,34130,41560,55860,77330,,
774,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-6000,"Baggage Porters, Bellhops, and Concierges",minor,75430,3.3,,,,,18.84,39190,0.9,13.63,15.65,17.7,20.96,26.13,28360,32560,36810,43600,54340,,
775,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-6010,"Baggage Porters, Bellhops, and Concierges",broad,75430,3.3,,,,,18.84,39190,0.9,13.63,15.65,17.7,20.96,26.13,28360,32560,36810,43600,54340,,
776,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-6011,Baggage Porters and Bellhops,detailed,31220,3.9,,,,,17.77,36960,1.2,12.25,14.34,17.32,19.61,23.31,25480,29830,36020,40780,48490,,
777,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-6012,Concierges,detailed,44200,4.4,,,,,19.6,40770,1.2,14.79,16.28,17.94,21.97,27.91,30770,33860,37320,45700,58050,,
778,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-7000,Tour and Travel Guides,minor,49010,2.7,,,,,20.72,43090,3.3,12.93,15.03,17.63,22.07,28.81,26890,31250,36660,45910,59930,,
779,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-7010,Tour and Travel Guides,broad,49010,2.7,,,,,20.72,43090,3.3,12.93,15.03,17.63,22.07,28.81,26890,31250,36660,45910,59930,,
780,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-7010,Tour and Travel Guides,detailed,49010,2.7,,,,,20.72,43090,3.3,12.93,15.03,17.63,22.07,28.81,26890,31250,36660,45910,59930,,
781,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-9000,Other Personal Care and Service Workers,minor,1278640,0.8,,,,,18.86,39230,0.5,11.87,14.23,17.09,21.29,27.98,24680,29590,35550,44270,58190,,
782,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-9010,Childcare Workers,broad,520180,1.5,,,,,15.93,33140,0.5,11.01,13.46,15.41,17.77,21.42,22900,28000,32050,36960,44560,,
783,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-9011,Childcare Workers,detailed,520180,1.5,,,,,15.93,33140,0.5,11.01,13.46,15.41,17.77,21.42,22900,28000,32050,36960,44560,,
784,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-9030,Recreation and Fitness Workers,broad,613260,0.9,,,,,21.25,44190,0.7,12.79,15.1,17.99,23.81,33.05,26590,31400,37420,49530,68740,,
785,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,303620,1.5,,,,,24.69,51360,1.0,13.26,16.39,22.2,29.29,39.45,27580,34090,46180,60920,82050,,
786,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-9032,Recreation Workers,detailed,309640,1.2,,,,,17.87,37170,0.4,12.33,14.65,17.01,19.77,23.78,25640,30460,35380,41120,49460,,
787,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-9040,Residential Advisors,broad,82810,1.8,,,,,19.99,41590,0.7,13.7,16.29,18.84,22.88,28.05,28490,33890,39180,47590,58350,,
788,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-9041,Residential Advisors,detailed,82810,1.8,,,,,19.99,41590,0.7,13.7,16.29,18.84,22.88,28.05,28490,33890,39180,47590,58350,,
789,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-9090,Miscellaneous Personal Care and Service Workers,broad,62390,4.6,,,,,18.27,37990,1.2,12.01,15.6,18.22,18.84,23.7,24980,32450,37900,39190,49300,,
790,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-9099,"Personal Care and Service Workers, All Other",detailed,62390,4.6,,,,,18.27,37990,1.2,12.01,15.6,18.22,18.84,23.7,24980,32450,37900,39190,49300,,
791,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,13351680,0.2,,,,,26,54070,0.3,13.01,14.91,18.01,28.79,47.53,27060,31010,37460,59880,98860,,
792,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-1000,Supervisors of Sales Workers,minor,1332180,0.4,,,,,28.77,59830,0.3,15.69,18.61,23.81,32.19,45.76,32630,38710,49510,66960,95170,,
793,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-1010,First-Line Supervisors of Sales Workers,broad,1332180,0.4,,,,,28.77,59830,0.3,15.69,18.61,23.81,32.19,45.76,32630,38710,49510,66960,95170,,
794,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,1113160,0.5,,,,,25.17,52350,0.3,14.96,18.07,22.75,29.09,36.81,31120,37580,47320,60510,76560,,
795,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,219010,1.1,,,,,47.06,97870,0.6,23.5,30.16,40.45,56.82,77.94,48880,62730,84130,118190,162120,,
796,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2000,Retail Sales Workers,minor,7633890,0.3,,,,,17.05,35470,0.2,11.62,13.77,16.2,17.83,22.38,24170,28630,33690,37090,46540,,
797,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2010,Cashiers,broad,3169970,0.5,,,,,15.31,31840,0.2,11.09,13.36,15,17.03,18.41,23070,27780,31200,35430,38290,,
798,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2011,Cashiers,detailed,3148030,0.6,,,,,15.29,31810,0.2,11.09,13.36,14.99,17.02,18.37,23070,27780,31190,35410,38220,,
799,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2012,Gambling Change Persons and Booth Cashiers,detailed,21930,2.0,,,,,17.7,36820,0.8,10.96,13.88,16.74,18.92,23.65,22810,28870,34810,39350,49190,,
800,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2020,Counter and Rental Clerks and Parts Salespersons,broad,663680,1.0,,,,,20.76,43180,0.4,13.53,16,18.32,23.24,29.76,28150,33280,38100,48340,61900,,
801,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2021,Counter and Rental Clerks,detailed,398620,1.5,,,,,21.01,43700,0.5,13.74,16.44,18.53,23.22,29.82,28580,34200,38540,48290,62030,,
802,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2022,Parts Salespersons,detailed,265060,1.0,,,,,20.38,42390,0.4,13.35,14.73,18,23.27,29.69,27770,30630,37440,48410,61750,,
803,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2030,Retail Salespersons,broad,3800250,0.3,,,,,17.86,37150,0.2,12.31,14.01,16.62,18.2,23.05,25600,29140,34580,37850,47930,,
804,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2031,Retail Salespersons,detailed,3800250,0.3,,,,,17.86,37150,0.2,12.31,14.01,16.62,18.2,23.05,25600,29140,34580,37850,47930,,
805,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-3000,"Sales Representatives, Services",minor,2287740,0.5,,,,,41.53,86380,0.5,17.98,22.89,30.87,48.08,76.82,37400,47620,64200,100010,159790,,
806,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-3010,Advertising Sales Agents,broad,97470,2.1,,,,,36.71,76350,1.6,16.09,21.63,29.55,43.96,64.2,33480,44980,61460,91430,133540,,
