soc_code_2019_untrimmed,title,major_occ_category,task_comp_nat,task_comp_ut,freq_mean,tot_emp_nat,tot_emp_ut,ai_task_comp_nat,ai_task_comp_ut,pct_automated_nat,pct_automated_ut,ut_share_of_nat,ut_concentration_index
29-2033.00,Nuclear Medicine Technologists,Healthcare Practitioners and Technical Occupations,1455359.1392,9439.2397,85.81127,16960.0,110.0,267918.8616615384,1737.6812961538462,18.409123524576305,18.40912352457631,0.006485849056603775,0.6087164736170042
29-2034.00,Radiologic Technologists and Technicians,Healthcare Practitioners and Technical Occupations,44056765.530961536,311508.5005769231,197.15727884615384,223460.0,1580.0,9493684.26266923,67126.20216153846,21.548754540315503,21.548754540315503,0.007070616665174976,0.6635986753870994
29-2035.00,Magnetic Resonance Imaging Technologists,Healthcare Practitioners and Technical Occupations,5230142.749161539,39040.314284615386,125.9364976923077,41530.0,310.0,561241.211923077,4189.37576923077,10.73089662826223,10.73089662826223,0.00746448350589935,0.7005642649757592
29-2036.00,Medical Dosimetrists,Healthcare Practitioners and Technical Occupations,247894.7338923077,2747.447932307692,62.44199846153846,3970.0,44.0,0.0,0.0,0.0,0.0,,
29-2051.00,Dietetic Technicians,Healthcare Practitioners and Technical Occupations,481862.3937307692,10457.781500000001,16.088894615384618,29950.0,650.0,190340.3825769231,4130.9265000000005,39.50098307179204,39.50098307179204,0.021702838063439065,2.0368767355149044
29-2052.00,Pharmacy Technicians,Healthcare Practitioners and Technical Occupations,68474530.28510769,753624.0113769231,140.33966692307692,487920.0,5370.0,2899987.425046154,31916.979161538464,4.235132994664533,4.235132994664533,0.011005902606984752,1.032937116702503
29-2053.00,Psychiatric Technicians,Healthcare Practitioners and Technical Occupations,4618900.796807692,63708.97650769231,33.88775346153846,136300.0,1880.0,244670.3476153846,3374.763415384615,5.297155283882392,5.297155283882392,0.013793103448275862,1.294524312544751
29-2055.00,Surgical Technologists,Healthcare Practitioners and Technical Occupations,10411336.087976923,95072.3464,91.4157176923077,113890.0,1040.0,629744.1544692308,5750.5832,6.048639186631035,6.048639186631035,0.009131618228114848,0.8570298811649331
29-2056.00,Veterinary Technologists and Technicians,Healthcare Practitioners and Technical Occupations,12683812.769707693,153573.42601153845,96.58706038461538,131320.0,1590.0,640248.6396923077,7752.020538461537,5.047761673220147,5.047761673220147,0.012107828205909228,1.1363561538881828
29-2057.00,Ophthalmic Medical Technicians,Healthcare Practitioners and Technical Occupations,7125207.330692308,69836.71586538461,93.11562115384615,76520.0,750.0,0.0,0.0,0.0,0.0,,
29-2061.00,Licensed Practical and Licensed Vocational Nurses,Healthcare Practitioners and Technical Occupations,31443231.118084617,84023.6241,49.71812076923077,632430.0,1690.0,1755640.0312961538,4691.47835,5.583522967798291,5.583522967798292,0.0026722325000395303,0.25079707065532253
29-2081.00,"Opticians, Dispensing",Healthcare Practitioners and Technical Occupations,7610661.2259,64942.27172307692,95.50334076923076,79690.0,680.0,0.0,0.0,0.0,0.0,,
29-2091.00,Orthotists and Prosthetists,Healthcare Practitioners and Technical Occupations,479682.29993076925,4830.637461538461,48.30637461538461,9930.0,100.0,0.0,0.0,0.0,0.0,,
29-2092.00,Hearing Aid Specialists,Healthcare Practitioners and Technical Occupations,388114.2052153846,9170.940576923078,36.683762307692305,10580.0,250.0,0.0,0.0,0.0,0.0,,
29-2099.01,Neurodiagnostic Technologists,Healthcare Practitioners and Technical Occupations,9168466.565769231,75850.80923076923,52.674173076923076,174060.0,1440.0,325127.0087307692,2689.7787692307693,3.5461438005853836,3.5461438005853845,0.008273009307135471,0.7764468472347008
29-2099.05,Ophthalmic Medical Technologists,Healthcare Practitioners and Technical Occupations,22901740.715907693,189466.31409230767,131.57382923076923,174060.0,1440.0,0.0,0.0,0.0,0.0,,
29-2099.08,Patient Representatives,Healthcare Practitioners and Technical Occupations,4858475.725107692,40194.21489230769,27.91264923076923,174060.0,1440.0,2175428.256784615,17997.338215384618,44.775941671220245,44.77594167122026,0.008273009307135473,0.7764468472347009
29-9091.00,Athletic Trainers,Healthcare Practitioners and Technical Occupations,1247761.9134807691,15516.210323076923,43.10058423076923,28950.0,360.0,91238.53050000001,1134.5724,7.31217466363275,7.31217466363275,0.012435233160621761,1.1670840952475994
29-9092.00,Genetic Counselors,Healthcare Practitioners and Technical Occupations,112125.94829999999,1597.2357307692307,31.944714615384616,3510.0,50.0,32808.11715,467.3520961538461,29.26005768282987,29.26005768282987,0.014245014245014244,1.3369375022720005
29-9093.00,Surgical Assistants,Healthcare Practitioners and Technical Occupations,2103065.760253846,30359.21701153846,91.99762730769231,22860.0,330.0,190679.45393076923,2752.5905423076924,9.06673759491732,9.06673759491732,0.014435695538057743,1.354833516081941
29-9099.01,Midwives,Healthcare Practitioners and Technical Occupations,1863258.1822730768,8567.86288846154,50.39919346153846,36970.0,170.0,170495.7007576923,783.9942961538461,9.150406657530226,9.150406657530224,0.004598322964565864,0.4315664634058441
31-1121.00,Home Health Aides,Healthcare Support Occupations,33793837.91325,372227.5827461539,16.947167307692308,1994070.0,21964.0,1262942.7006,13910.882504615385,3.73719819525092,3.7371981952509197,0.011014658462340841,1.0337588801060826
31-1122.00,Personal Care Aides,Healthcare Support Occupations,59606573.2449,656546.046403077,29.891916153846154,1994070.0,21964.0,6978523.30005,76866.05072153846,11.707640483505045,11.707640483505045,0.011014658462340841,1.0337588801060826
31-1131.00,Nursing Assistants,Healthcare Support Occupations,125412376.97866154,1115535.429,90.32675538461538,1388430.0,12350.0,7195814.558965384,64006.330749999994,5.737722808801978,5.737722808801978,0.008894938887808531,0.8348168120429236
31-1132.00,Orderlies,Healthcare Support Occupations,3836191.2979076924,42254.54013538462,72.35366461538462,53020.0,584.0,120095.94866923075,1322.8222184615383,3.130603751036415,3.130603751036415,0.01101471142964919,1.0337638512475436
31-1133.00,Psychiatric Aides,Healthcare Support Occupations,1670925.7433076925,6224.0787,47.87752846153846,34900.0,130.0,0.0,0.0,0.0,0.0,,
31-2011.00,Occupational Therapy Assistants,Healthcare Support Occupations,3643796.72685,17492.658050000002,76.055035,47910.0,230.0,408914.44819615385,1963.0624730769232,11.222208011302907,11.222208011302907,0.00480066791901482,0.45055714697732674
31-2012.00,Occupational Therapy Aides,Healthcare Support Occupations,276751.11346153845,3044.2622480769232,55.35022269230769,5000.0,55.0,25135.05769230769,276.4856346153846,9.082188460933091,9.08218846093309,0.011,1.032383139254439
31-2021.00,Physical Therapist Assistants,Healthcare Support Occupations,10524578.689342307,76003.8087,97.44078038461538,108010.0,780.0,0.0,0.0,0.0,0.0,,
31-2022.00,Physical Therapist Aides,Healthcare Support Occupations,3875116.3004423077,73962.6833076923,88.05081346153847,44010.0,840.0,0.0,0.0,0.0,0.0,,
31-9011.00,Massage Therapists,Healthcare Support Occupations,5095316.207261538,96558.47039999999,53.05410461538462,96040.0,1820.0,1537755.9478615383,29141.147699999998,30.17979425241599,30.179794252416,0.018950437317784258,1.778555633488962
31-9091.00,Dental Assistants,Healthcare Support Occupations,27627779.482642308,464350.9803038462,73.58969576923077,375430.0,6310.0,3651963.1246576924,61379.98379615384,13.218446046133058,13.218446046133057,0.016807394187997763,1.5774245794992674
31-9092.00,Medical Assistants,Healthcare Support Occupations,76086946.97365385,926322.5717307692,95.89260576923077,793460.0,9660.0,10596552.708784614,129008.01447692304,13.926899593505592,13.92689959350559,0.012174526756232196,1.1426160137760142
31-9093.00,Medical Equipment Preparers,Healthcare Support Occupations,4564384.713584615,42030.48045769231,62.73206038461539,72760.0,670.0,0.0,0.0,0.0,0.0,,
31-9094.00,Medical Transcriptionists,Healthcare Support Occupations,3632645.9365807693,20242.280584615386,84.34283576923077,43070.0,240.0,1570376.909973077,8750.649138461538,43.22956152041604,43.229561520416034,0.005572324123519851,0.5229794065075148
31-9095.00,Pharmacy Aides,Healthcare Support Occupations,2514387.4093846157,15906.1004,61.17730923076923,41100.0,260.0,107343.00403846159,679.0555000000003,4.269151350258045,4.269151350258045,0.00632603406326034,0.5937173550235658
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,Healthcare Support Occupations,10163161.481515385,64081.58566153846,89.00220230769231,114190.0,720.0,1453675.5043153844,9165.83206153846,14.3033789924455,14.3033789924455,0.0063052806725632715,0.5917695867837464
31-9097.00,Phlebotomists,Healthcare Support Occupations,14549494.306953847,147715.92002307693,104.76306384615386,138880.0,1410.0,1147654.5368615384,11651.734569230768,7.887934196537838,7.887934196537838,0.010152649769585253,0.9528567673522982
31-9099.01,Speech-Language Pathology Assistants,Healthcare Support Occupations,4012075.190423077,26708.46002307692,38.70791307692308,103650.0,690.0,202134.04413461537,1345.6101346153846,5.038141972441452,5.038141972441453,0.006657018813314038,0.6247812709604551
31-9099.02,Endoscopy Technicians,Healthcare Support Occupations,5436763.376480769,36192.63608076923,52.45309576923077,103650.0,690.0,0.0,0.0,0.0,0.0,,
33-1011.00,First-Line Supervisors of Correctional Officers,Protective Service Occupations,2832667.1913923076,13794.5958,53.05613769230769,53390.0,260.0,489029.1342807692,2381.4867,17.263910697550124,17.263910697550124,0.004869825810076793,0.4570478234026701
33-1012.00,First-Line Supervisors of Police and Detectives,Protective Service Occupations,1916414.0579153844,16144.283515384615,12.514948461538461,153130.0,1290.0,399866.95549230766,3368.5650923076923,20.86537373490521,20.865373734905205,0.008424214719519364,0.7906379307173503
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,Protective Service Occupations,2096150.135353846,17229.24428076923,22.375641923076923,93680.0,770.0,145825.38664615384,1198.6074692307693,6.956819751918076,6.956819751918076,0.008219470538001709,0.771422072457416
33-2011.00,Firefighters,Protective Service Occupations,8514144.526461538,67910.19442307693,25.62648846153846,332240.0,2650.0,0.0,0.0,0.0,0.0,,
33-2021.00,Fire Inspectors and Investigators,Protective Service Occupations,285448.38130769227,1218.996646153846,20.316610769230767,14050.0,60.0,0.0,0.0,0.0,0.0,,
33-2022.00,Forest Fire Inspectors and Prevention Specialists,Protective Service Occupations,33710.456423076925,727.5638076923077,12.126063461538461,2780.0,60.0,0.0,0.0,0.0,0.0,,
33-3011.00,Bailiffs,Protective Service Occupations,547235.5080038462,1294.4660153846155,32.36165038461538,16910.0,40.0,0.0,0.0,0.0,0.0,,
33-3012.00,Correctional Officers and Jailers,Protective Service Occupations,22759338.212653846,123333.21380769231,62.28950192307693,365380.0,1980.0,1623254.7543461535,8796.44319230769,7.132258149068889,7.132258149068887,0.005419015819147189,0.5085909602764218
33-3021.00,Detectives and Criminal Investigators,Protective Service Occupations,2832603.6384692304,14317.700492307691,25.567322307692304,110790.0,560.0,746400.0279115384,3772.759415384615,26.350316640661415,26.350316640661415,0.005054607816589945,0.4743901713991957
33-3021.02,Police Identification and Records Officers,Protective Service Occupations,1819288.68345,9195.790799999999,16.421055,110790.0,560.0,74403.32552307694,376.07963076923085,4.089693197122654,4.089693197122654,0.005054607816589945,0.4743901713991957
33-3021.06,Intelligence Analysts,Protective Service Occupations,3566038.764911538,18024.927415384613,32.187370384615384,110790.0,560.0,1834975.7804423077,9275.082923076923,51.45697793579167,51.45697793579167,0.005054607816589945,0.4743901713991957
33-3031.00,Fish and Game Wardens,Protective Service Occupations,83383.17729230771,922.1504030769232,12.988033846153849,6420.0,71.0,27905.302869230778,308.61004730769247,33.46634630077248,33.466346300772486,0.01105919003115265,1.0379383019975243
33-3041.00,Parking Enforcement Workers,Protective Service Occupations,264712.55281153845,1703.4269807692308,34.068539615384616,7770.0,50.0,0.0,0.0,0.0,0.0,,
33-3051.00,Police and Sheriff's Patrol Officers,Protective Service Occupations,42193594.48596923,339704.64683076926,63.25971076923077,666990.0,5370.0,7606685.915792308,61242.15260769231,18.028058544103853,18.02805854410385,0.008051095218818874,0.755619541494603
33-3051.04,Customs and Border Protection Officers,Protective Service Occupations,19976733.506180767,160834.58361923078,29.95057423076923,666990.0,5370.0,5201640.290526923,41878.901273076925,26.03849267407779,26.03849267407779,0.008051095218818874,0.755619541494603
33-3052.00,Transit and Railroad Police,Protective Service Occupations,66237.17307692308,728.6089038461539,22.079057692307693,3000.0,33.0,3163.3615384615387,34.796976923076926,4.775810004433369,4.775810004433369,0.011,1.032383139254439
33-9011.00,Animal Control Workers,Protective Service Occupations,310175.6550923077,4735.506184615385,26.308367692307694,11790.0,180.0,0.0,0.0,0.0,0.0,,
33-9021.00,Private Detectives and Investigators,Protective Service Occupations,559848.2957307692,5207.891123076923,14.46636423076923,38700.0,360.0,246093.4637307692,2289.241523076923,43.9571693988179,43.9571693988179,0.009302325581395349,0.8730512805534367
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,Protective Service Occupations,583744.1,6421.185100000001,58.374410000000005,10000.0,110.0,0.0,0.0,0.0,0.0,,
33-9032.00,Security Guards,Protective Service Occupations,61619366.458057694,347355.4403846154,49.622205769230774,1241770.0,7000.0,9429566.282896154,53155.547307692315,15.302926376749676,15.302926376749678,0.005637114763603567,0.5290602032715086
33-9091.00,Crossing Guards and Flaggers,Protective Service Occupations,2564739.4211307694,48063.97895,28.440224230769232,90180.0,1690.0,215421.22093846157,4037.0577000000008,8.399341436545798,8.3993414365458,0.018740297183410956,1.7588333487973566
33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",Protective Service Occupations,5726443.8668,83350.2868,39.880520000000004,143590.0,2090.0,0.0,0.0,0.0,0.0,,
33-9093.00,Transportation Security Screeners,Protective Service Occupations,6318464.810323076,65448.06018461538,136.35012538461538,46340.0,480.0,292868.8,3033.6000000000004,4.6351259173195425,4.6351259173195425,0.010358221838584378,0.9721503253465115
33-9099.02,Retail Loss Prevention Specialists,Protective Service Occupations,2255613.8388615386,18998.071076923075,27.140101538461536,83110.0,700.0,543547.7429653846,4578.07026923077,24.09755311838865,24.097553118388653,0.008422572494284684,0.7904838029316101
35-1011.00,Chefs and Head Cooks,Food Preparation and Serving Related Occupations,8802565.764092308,90768.01029230769,48.28085653846154,182320.0,1880.0,1403183.2451692307,14468.980369230769,15.940616438142824,15.940616438142822,0.010311540149188241,0.9677691081606492
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,Food Preparation and Serving Related Occupations,81716568.43091539,791387.109423077,68.81627038461538,1187460.0,11500.0,5916565.578253847,57299.19673076924,7.24035001941597,7.24035001941597,0.009684536742290268,0.9089229494755077
35-2011.00,"Cooks, Fast Food",Food Preparation and Serving Related Occupations,93300652.26983461,872647.2572115385,139.62356115384614,668230.0,6250.0,12414632.152457692,116114.88701923075,13.306050762167624,13.30605076216762,0.009353067057749576,0.8778135209760715
35-2012.00,"Cooks, Institution and Cafeteria",Food Preparation and Serving Related Occupations,13192633.684453845,161280.57955384615,29.43076269230769,448260.0,5480.0,2407796.694576923,29435.430076923076,18.25106913575765,18.251069135757646,0.012225047963235623,1.1473575812564798
35-2013.00,"Cooks, Private Household",Food Preparation and Serving Related Occupations,14374.382192307694,159.7153576923077,15.971535769230771,900.0,10.0,2450.052346153846,27.222803846153845,17.044574948514775,17.044574948514775,0.011111111111111112,1.0428112517721606
35-2014.00,"Cooks, Restaurant",Food Preparation and Serving Related Occupations,105328071.355,843564.605,72.5335,1452130.0,11630.0,23783089.581657693,190476.97646538462,22.580010509732638,22.580010509732638,0.008008924820780508,0.7516617225936524
35-2015.00,"Cooks, Short Order",Food Preparation and Serving Related Occupations,8924950.681823077,30853.4394,59.33353730769231,150420.0,520.0,823325.4899076924,2846.2256,9.224986437006438,9.224986437006438,0.0034569871027788856,0.32444865432081577
35-2021.00,Food Preparation Workers,Food Preparation and Serving Related Occupations,60910793.288196154,642161.7888884615,68.53380884615385,888770.0,9370.0,4565587.903411539,48133.44133461539,7.4955318375344495,7.495531837534449,0.010542660080785804,0.9894604100267368
35-3011.00,Bartenders,Food Preparation and Serving Related Occupations,63054530.82664616,280764.79975384613,84.56771076923077,745610.0,3320.0,15621648.201773077,69558.98127692308,24.774822676456328,24.774822676456328,0.004452729979479889,0.41790212313343644
35-3023.00,Fast Food and Counter Workers,Food Preparation and Serving Related Occupations,666727470.0600346,8989789.92566923,176.33954346153845,3780930.0,50980.0,28529935.097053844,384682.0997076923,4.279099988858252,4.279099988858252,0.013483455128764615,1.2654628848936709
35-3023.01,Baristas,Food Preparation and Serving Related Occupations,422036291.7855,5690507.403,111.62235,3780930.0,50980.0,34385404.67410385,463634.06100769236,8.147499478926385,8.147499478926386,0.013483455128764617,1.2654628848936709
35-3031.00,Waiters and Waitresses,Food Preparation and Serving Related Occupations,376361987.3642,2946904.113092308,163.4444876923077,2302690.0,18030.0,45295734.08205001,354664.3645038462,12.03515115840272,12.035151158402718,0.007829972770976553,0.7348665335979592
35-3041.00,"Food Servers, Nonrestaurant",Food Preparation and Serving Related Occupations,16030611.51933846,136252.53002307692,58.98377923076923,271780.0,2310.0,0.0,0.0,0.0,0.0,,
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,Food Preparation and Serving Related Occupations,72624660.12266923,527283.8870230769,139.12503615384617,522010.0,3790.0,0.0,0.0,0.0,0.0,,
35-9021.00,Dishwashers,Food Preparation and Serving Related Occupations,19074172.799496155,132642.07344615384,40.43965653846154,471670.0,3280.0,0.0,0.0,0.0,0.0,,
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",Food Preparation and Serving Related Occupations,49017052.976596154,500326.2342923077,114.75372346153847,427150.0,4360.0,6837122.095519231,69787.78493846154,13.948456058310372,13.948456058310372,0.010207187170783097,0.9579752667573354
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,Building and Grounds Cleaning and Maintenance Occupations,7934771.6894307695,102217.08634615385,45.429816153846154,174660.0,2250.0,2296250.384792308,29580.69028846154,28.939085769171484,28.939085769171484,0.01288217107523188,1.2090305650055109
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",Building and Grounds Cleaning and Maintenance Occupations,3616901.2767846156,59732.922076923074,29.138010769230767,124130.0,2050.0,272477.0468653846,4499.943173076923,7.533438875268766,7.533438875268768,0.01651494401031177,1.5499772492706325
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",Building and Grounds Cleaning and Maintenance Occupations,47943230.43242308,537642.3904576923,21.793368076923077,2199900.0,24670.0,0.0,0.0,0.0,0.0,,
37-2012.00,Maids and Housekeeping Cleaners,Building and Grounds Cleaning and Maintenance Occupations,45174509.74938461,447036.9424615385,52.84124615384615,854910.0,8460.0,0.0,0.0,0.0,0.0,,
37-2021.00,Pest Control Workers,Building and Grounds Cleaning and Maintenance Occupations,3260015.232680769,29849.27067692308,33.91962576923077,96110.0,880.0,1037845.7572,9502.6976,31.8356106681919,31.8356106681919,0.00915617521589845,0.8593346284502664
37-3011.00,Landscaping and Groundskeeping Workers,Building and Grounds Cleaning and Maintenance Occupations,24364777.8882,322563.4926,25.82574,943430.0,12490.0,0.0,0.0,0.0,0.0,,
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",Building and Grounds Cleaning and Maintenance Occupations,688662.8764615385,6558.694061538461,27.327891923076923,25200.0,240.0,0.0,0.0,0.0,0.0,,
37-3013.00,Tree Trimmers and Pruners,Building and Grounds Cleaning and Maintenance Occupations,2117396.1872846154,19462.175107692306,44.23221615384615,47870.0,440.0,47851.03611538461,439.82569230769224,2.2598999848370176,2.2598999848370176,0.009191560476289952,0.8626556417417497
39-1013.00,First-Line Supervisors of Gambling Services Workers,Personal Care and Service Occupations,3090549.143965385,34016.62003346154,121.0555873076923,25530.0,281.0,370954.4152846155,4082.968691538462,12.002864151471014,12.00286415147101,0.011006658832745788,1.033008090768427
39-1022.00,First-Line Supervisors of Personal Service Workers,Personal Care and Service Occupations,1870216.2339538462,14848.531653846154,17.46886076923077,107060.0,850.0,224607.88583846155,1783.2682884615385,12.009728167294076,12.009728167294076,0.007939473192602279,0.7451434780550185
39-2011.00,Animal Trainers,Personal Care and Service Occupations,919591.1396423077,11889.2937,45.72805269230769,20110.0,260.0,68292.14456538462,882.9417,7.426359565833588,7.426359565833586,0.012928891098955743,1.2134153799835183
39-2021.00,Animal Caretakers,Personal Care and Service Occupations,15583167.864615384,133184.66584615383,56.196061538461535,277300.0,2370.0,1220871.376346154,10434.42178846154,7.834551914943944,7.834551914943945,0.00854670032455824,0.8021335737576698
39-3011.00,Gambling Dealers,Personal Care and Service Occupations,11882998.472123077,130887.6910523077,143.2031630769231,82980.0,914.0,0.0,0.0,0.0,0.0,,
39-3012.00,Gambling and Sports Book Writers and Runners,Personal Care and Service Occupations,888152.7872307693,9816.425543076923,116.86220884615385,7600.0,84.0,0.0,0.0,0.0,0.0,,
39-3021.00,Motion Picture Projectionists,Personal Care and Service Occupations,38922.90675,419.16976500000004,19.960465,1950.0,21.0,0.0,0.0,0.0,0.0,,
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",Personal Care and Service Occupations,10102084.0998,119486.10503076923,84.74191846153846,119210.0,1410.0,642151.48725,7595.28225,6.356623850149033,6.356623850149032,0.01182786678969885,1.1100809315484201
39-3091.00,Amusement and Recreation Attendants,Personal Care and Service Occupations,16974595.929876924,272258.64996923076,45.68098153846154,371590.0,5960.0,1419590.4220923071,22769.070523076916,8.363029246508844,8.363029246508846,0.016039182970478218,1.50532564237624
39-3092.00,Costume Attendants,Personal Care and Service Occupations,138036.82485769232,2633.4529384615385,21.945441153846154,6290.0,120.0,2606.4260076923074,49.725138461538464,1.888210635371667,1.8882106353716677,0.01907790143084261,1.7905185245054587
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",Personal Care and Service Occupations,982317.0760615385,9849.435923076922,65.66290615384615,14960.0,150.0,79894.74307692307,801.0836538461538,8.133294739947894,8.133294739947896,0.010026737967914439,0.9410395654361075
39-4011.00,Embalmers,Personal Care and Service Occupations,77291.56986923076,858.7952207692308,22.59987423076923,3420.0,38.0,0.0,0.0,0.0,0.0,,
39-4021.00,Funeral Attendants,Personal Care and Service Occupations,649961.3284307692,4040.9899346153843,21.268368076923075,30560.0,190.0,0.0,0.0,0.0,0.0,,
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",Personal Care and Service Occupations,332977.4141153846,4146.022276923077,12.956319615384615,25700.0,320.0,41851.33303846154,521.1060923076923,12.568820365683738,12.568820365683738,0.01245136186770428,1.1685978229975962
39-5011.00,Barbers,Personal Care and Service Occupations,1280029.8488846153,20508.765534615384,70.71988115384616,18100.0,290.0,218378.2055769231,3498.8773269230774,17.060399471716394,17.060399471716398,0.016022099447513812,1.5037223022791928
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",Personal Care and Service Occupations,25339382.568076923,310460.1803846154,85.76248076923076,295460.0,3620.0,3711097.0340230763,45468.66331538461,14.645570088587686,14.64557008858769,0.012252081500033847,1.1498947601278344
39-5091.00,"Makeup Artists, Theatrical and Performance",Personal Care and Service Occupations,63831.61096923077,711.3763873076923,19.226388846153846,3320.0,37.0,3681.157261538462,41.02494538461539,5.7669816030695475,5.7669816030695475,0.011144578313253013,1.0459522495184623
39-5092.00,Manicurists and Pedicurists,Personal Care and Service Occupations,18185338.716284614,110721.18011538462,123.02353346153846,147820.0,900.0,0.0,0.0,0.0,0.0,,
39-5093.00,Shampooers,Personal Care and Service Occupations,118744.19501538461,1308.9911261538462,13.357052307692307,8890.0,98.0,37896.01162307693,417.75130923076927,31.91399092660242,31.91399092660242,0.011023622047244094,1.034600139553482
39-5094.00,Skincare Specialists,Personal Care and Service Occupations,4845245.917661538,55874.846146153846,68.98129153846153,70240.0,810.0,0.0,0.0,0.0,0.0,,
39-6011.00,Baggage Porters and Bellhops,Personal Care and Service Occupations,1684373.2507538463,10790.34753846154,53.951737692307695,31220.0,200.0,175479.93507692308,1124.1507692307691,10.418114571600238,10.418114571600237,0.006406149903907751,0.6012364680300732
39-6012.00,Concierges,Personal Care and Service Occupations,1647653.192,13047.027538461538,37.27722153846154,44200.0,350.0,285523.5,2260.9326923076924,17.329101863567413,17.329101863567416,0.007918552036199095,0.7431799644982592
39-7011.00,Tour Guides and Escorts,Personal Care and Service Occupations,1563492.203975,17226.806573076923,63.802987307692305,24505.0,270.0,187841.62604999996,2069.669007692308,12.014234901359542,12.014234901359544,0.01101815955927362,1.0340874686008368
39-7012.00,Travel Guides,Personal Care and Service Occupations,820294.3849749999,9038.13441923077,33.47457192307692,24505.0,270.0,122308.979,1347.619846153846,14.910376230812261,14.910376230812256,0.011018159559273617,1.0340874686008366
39-9011.00,Childcare Workers,Personal Care and Service Occupations,35321845.761876926,265501.2052153846,67.90312153846153,520180.0,3910.0,3071921.189376923,23090.491465384614,8.69694412371979,8.69694412371979,0.007516628859241032,0.7054582634830698
39-9011.01,Nannies,Personal Care and Service Occupations,26951677.198423076,202585.75463461538,51.81221346153846,520180.0,3910.0,5445994.499615384,40935.51942307693,20.20651427189854,20.206514271898545,0.007516628859241033,0.7054582634830701
39-9031.00,Exercise Trainers and Group Fitness Instructors,Personal Care and Service Occupations,16647981.83613846,308702.1202076923,54.831637692307694,303620.0,5630.0,1414810.8115384616,26234.71730769231,8.498392330458177,8.498392330458177,0.018542915486463342,1.7403084818949797
39-9032.00,Recreation Workers,Personal Care and Service Occupations,6889752.598538462,132392.54605769232,22.250848076923077,309640.0,5950.0,267037.34695384616,5131.35323076923,3.8758626399806193,3.8758626399806184,0.01921586358351634,1.8034666881668773
39-9041.00,Residential Advisors,Personal Care and Service Occupations,2862143.33405,38364.67939615385,34.56277423076923,82810.0,1110.0,439283.8632,5888.2392,15.348073521475355,15.348073521475355,0.013404178239343074,1.2580225099871856
41-1011.00,First-Line Supervisors of Retail Sales Workers,Sales and Related Occupations,56869491.416738465,480741.2359692308,51.08833538461539,1113160.0,9410.0,28980722.431230772,244985.98411538464,50.96005205824795,50.96005205824795,0.008453411908440836,0.7933781748588189
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,Sales and Related Occupations,4413389.112338462,41310.660153846155,20.15154153846154,219010.0,2050.0,2728889.7019153847,25543.234961538463,61.83206675083915,61.83206675083915,0.009360303182503082,0.878492653084168
41-2011.00,Cashiers,Sales and Related Occupations,335380479.4909423,2962783.4342884617,106.53662115384616,3148030.0,27810.0,81494435.32163846,719929.6850076923,24.299099173969488,24.299099173969484,0.008834096244317875,0.8291065466531579
41-2012.00,Gambling Change Persons and Booth Cashiers,Sales and Related Occupations,1475125.7347846155,16278.177283076922,67.26519538461538,21930.0,242.0,0.0,0.0,0.0,0.0,,
41-2021.00,Counter and Rental Clerks,Sales and Related Occupations,34984445.664684616,295764.3417038462,87.76389961538462,398620.0,3370.0,8492829.226392308,71799.79552692307,24.276014854697202,24.2760148546972,0.008454166875721238,0.7934490308125439
41-2022.00,Parts Salespersons,Sales and Related Occupations,23277127.263423078,281896.8479423077,87.81833269230769,265060.0,3210.0,5318362.431107692,64407.845030769226,22.848018876731384,22.848018876731384,0.012110465554968685,1.1366036770428474
41-2031.00,Retail Salespersons,Sales and Related Occupations,409196967.23596156,4261829.080507692,107.67632846153846,3800250.0,39580.0,130045554.75807692,1354438.0125846155,31.780674142456867,31.78067414245687,0.010415104269455957,0.9774889128512046
41-3011.00,Advertising Sales Agents,Sales and Related Occupations,3465029.6338846153,29861.75123076923,35.54970384615385,97470.0,840.0,1523264.5339615385,13127.549076923076,43.961082441128205,43.961082441128205,0.008618036318867343,0.8088286717346397
41-3021.00,Insurance Sales Agents,Sales and Related Occupations,10178141.677676924,102544.53892692308,21.679606538461538,469480.0,4730.0,2778171.012861538,27990.00786153846,27.29546415093362,27.29546415093362,0.01007497656982193,0.9455669035516076
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",Sales and Related Occupations,45601353.559346154,306068.7926807692,96.55166961538461,472300.0,3170.0,36936587.16919231,247912.30431153846,80.99888333604525,80.99888333604525,0.006711835697649799,0.6299260006999734
