O*NET-SOC Code,Title,Task ID,Task,freq_mean,freq_lower,freq_upper,importance,importance_lower,importance_upper,relevance,relevance_lower,relevance_upper,task_normalized
41-3021.00,Insurance Sales Agents,731,Develop marketing strategies to compete with other individuals or companies who sell insurance.,0.8874496153846154,0.3062986576923077,2.8871681153846156,3.9,3.1288,4.6633,80.33,64.7826,90.07,develop marketing strategies to compete with other individuals or companies who sell insurance.
41-3021.00,Insurance Sales Agents,732,"Attend meetings, seminars, and programs to learn about new products and services, learn new skills, and receive technical assistance in developing new accounts.",0.3942838461538462,0.13688116923076923,1.101727773076923,3.57,2.7457,4.4023,95.82,75.9514,99.402,"attend meetings, seminars, and programs to learn about new products and services, learn new skills, and receive technical assistance in developing new accounts."
41-3021.00,Insurance Sales Agents,733,"Inspect property, examining its general condition, type of construction, age, and other characteristics, to decide if it is a good insurance risk.",0.6833034615384616,0.1716522153846154,2.3222318192307694,3.67,2.8697,4.4786,45.95,20.1592,74.1029,"inspect property, examining its general condition, type of construction, age, and other characteristics, to decide if it is a good insurance risk."
41-3021.00,Insurance Sales Agents,734,Install bookkeeping systems and resolve system problems.,0.38362230769230765,0.08181551153846155,1.1387520000000002,3.34,2.7916,3.8823,31.47,15.5774,53.3451,install bookkeeping systems and resolve system problems.
41-3021.00,Insurance Sales Agents,735,Plan and oversee incorporation of insurance program into bookkeeping system of company.,1.5848507692307692,0.4299361346153846,5.118447169230769,3.83,3.0817,4.5686,35.88,20.4601,54.9072,plan and oversee incorporation of insurance program into bookkeeping system of company.
41-3021.00,Insurance Sales Agents,736,Explain necessary bookkeeping requirements for customer to implement and provide group insurance program.,0.5024476923076923,0.20727793846153847,1.2077120961538461,3.32,2.5591,4.0846,39.72,20.1855,63.1933,explain necessary bookkeeping requirements for customer to implement and provide group insurance program.
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23192,Make bids or offers to buy or sell securities.,8.847063846153846,6.205454153846154,11.255892965384616,4.8,4.5195,5.0,78.58,47.2661,93.7589,make bids or offers to buy or sell securities.
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23193,Monitor markets or positions.,10.928870769230768,9.9065602,11.952978061538461,4.75,4.6372,4.8557,100.0,,,monitor markets or positions.
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23194,Agree on buying or selling prices at optimal levels for clients.,8.392493846153846,6.730429196153847,10.214406796153845,4.65,4.4433,4.8654,91.41,72.1801,97.7592,agree on buying or selling prices at optimal levels for clients.
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23195,Keep accurate records of transactions.,2.363071923076923,0.9877597038461539,5.2349287538461535,4.6,4.3923,4.809,90.77,80.4079,95.9317,keep accurate records of transactions.
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23196,"Buy or sell stocks, bonds, commodity futures, foreign currencies, or other securities on behalf of investment dealers.",8.071731153846155,5.37416481923077,10.787445815384615,4.54,4.2958,4.7913,70.95,58.1022,81.1312,"buy or sell stocks, bonds, commodity futures, foreign currencies, or other securities on behalf of investment dealers."
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23197,Complete sales order tickets and submit for processing of client-requested transactions.,3.3776103846153847,1.729986546153846,6.0197111269230765,4.47,4.2286,4.7103,76.17,53.7202,89.7947,complete sales order tickets and submit for processing of client-requested transactions.
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23198,Report all positions or trading results.,5.049625769230769,3.4622912692307697,6.981227923076922,4.46,4.1338,4.7804,92.47,83.158,96.8332,report all positions or trading results.
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23199,"Interview clients to determine clients' assets, liabilities, cash flow, insurance coverage, tax status, or financial objectives.",1.524478076923077,0.4801783615384615,4.72400575,4.42,4.2401,4.6007,93.49,79.9938,98.0961,"interview clients to determine clients' assets, liabilities, cash flow, insurance coverage, tax status, or financial objectives."
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23200,Discuss financial options with clients and keep them informed about transactions.,2.2114976923076926,0.9628558192307691,4.780419857692308,4.41,4.2017,4.6158,94.47,79.984,98.6473,discuss financial options with clients and keep them informed about transactions.
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23201,Determine customers' financial services needs and prepare proposals to sell services that address these needs.,2.543684615384615,1.1113528346153845,5.812870453846154,4.15,3.7408,4.5498,100.0,,,determine customers' financial services needs and prepare proposals to sell services that address these needs.
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23202,"Sell services or equipment, such as trusts, investments, or check processing services.",0.5612692307692309,0.17878234615384617,2.0884560423076923,3.32,2.862,3.7852,64.34,48.2896,77.7021,"sell services or equipment, such as trusts, investments, or check processing services."
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23203,Identify opportunities or develop channels for purchase or sale of securities or commodities.,5.364459615384615,3.3937613384615384,7.860425384615384,4.3,4.1209,4.4873,88.55,72.5637,95.7651,identify opportunities or develop channels for purchase or sale of securities or commodities.
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23204,"Develop financial plans, based on analysis of clients' financial status.",1.4256950000000002,0.47552541153846156,4.491687188461539,4.28,3.9626,4.5898,91.25,72.05,97.6848,"develop financial plans, based on analysis of clients' financial status."
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23205,Review all securities transactions to ensure accuracy of information and conformance to governing agency regulations.,2.296468076923077,0.9325420884615385,5.282419834615384,4.27,3.9323,4.602,69.97,44.7444,87.0229,review all securities transactions to ensure accuracy of information and conformance to governing agency regulations.
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23206,Contact prospective customers to present information and explain available services.,1.3838376923076923,0.4390998269230769,4.271772465384615,3.9,3.442,4.3563,98.86,92.0136,99.8464,contact prospective customers to present information and explain available services.
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23207,"Devise trading, option, or hedge strategies.",5.369572307692308,3.7885719038461536,7.410924026923077,4.23,4.0203,4.4314,80.92,66.4811,90.0678,"devise trading, option, or hedge strategies."
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23208,"Track and analyze factors that affect price movement, such as trade policies, weather conditions, political developments, or supply and demand changes.",4.279075,2.6681576,6.409999284615385,4.14,3.9894,4.3003,85.8,72.8453,93.1512,"track and analyze factors that affect price movement, such as trade policies, weather conditions, political developments, or supply and demand changes."
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23209,"Inform other traders, managers, or customers of market conditions, including volume, price, competition, or dynamics.",5.2835399999999995,3.0846211769230774,8.123803223076923,4.06,3.727,4.3863,85.38,70.8785,93.3344,"inform other traders, managers, or customers of market conditions, including volume, price, competition, or dynamics."
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23210,Offer advice on the purchase or sale of particular securities.,1.7251888461538463,0.6034557153846154,4.963429069230768,4.05,3.7418,4.3679,77.85,54.3614,91.2036,offer advice on the purchase or sale of particular securities.
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23211,Evaluate costs and revenue of agreements to determine continued profitability.,0.6850734615384615,0.3666356423076923,1.7086941,3.65,3.2512,4.0398,65.41,39.8095,84.3865,evaluate costs and revenue of agreements to determine continued profitability.
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23212,Explain stock market terms or trading practices to clients.,1.4730815384615386,0.49622309615384613,4.422681023076923,3.89,3.6482,4.1324,87.31,62.5421,96.5955,explain stock market terms or trading practices to clients.
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23213,Calculate costs for billings or commissions.,2.0123461538461536,0.8247437692307693,4.6110890115384615,3.84,3.5466,4.134,76.29,49.9967,91.189,calculate costs for billings or commissions.
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23214,Prepare financial reports to monitor client or corporate finances.,0.9609946153846155,0.30521971153846156,3.7223771576923075,3.82,3.5415,4.0908,81.15,70.5437,88.5536,prepare financial reports to monitor client or corporate finances.
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23215,"Supply the latest price quotes on any security, as well as information on the activities or financial positions of the corporations issuing these securities.",3.7446615384615383,1.855693453846154,6.733184734615385,3.76,3.2867,4.2341,72.26,42.6565,90.1221,"supply the latest price quotes on any security, as well as information on the activities or financial positions of the corporations issuing these securities."
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23216,Supervise support staff and ensure proper execution of contracts.,4.635133076923077,2.746626046153846,7.247366023076924,4.24,3.9787,4.5046,52.3,36.8956,67.2863,supervise support staff and ensure proper execution of contracts.
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",23217,Relay buy or sell orders to securities exchanges or to firm trading departments.,2.041145384615384,0.9070141653846154,4.213411534615385,3.99,3.7214,4.2551,66.03,45.0151,82.1923,relay buy or sell orders to securities exchanges or to firm trading departments.
41-3041.00,Travel Agents,737,Collect payment for transportation and accommodations from customer.,2.6909434615384615,1.1439256846153847,6.170879738461538,4.6,4.3363,4.8735,99.41,95.4685,99.9253,collect payment for transportation and accommodations from customer.
41-3041.00,Travel Agents,738,"Converse with customer to determine destination, mode of transportation, travel dates, financial considerations, and accommodations required.",3.321934230769231,1.5355077,6.465623992307693,4.57,4.316,4.8301,95.53,77.9556,99.2322,"converse with customer to determine destination, mode of transportation, travel dates, financial considerations, and accommodations required."
41-3041.00,Travel Agents,739,"Compute cost of travel and accommodations, using calculator, computer, carrier tariff books, and hotel rate books, or quote package tour's costs.",3.2381200000000003,1.5095172576923077,6.465493746153847,4.57,4.2539,4.8772,99.56,97.8761,99.909,"compute cost of travel and accommodations, using calculator, computer, carrier tariff books, and hotel rate books, or quote package tour's costs."
41-3041.00,Travel Agents,740,"Book transportation and hotel reservations, using computer or telephone.",3.0573707692307694,1.3151320730769231,6.582688657692308,4.42,4.1269,4.713,94.22,77.6622,98.7095,"book transportation and hotel reservations, using computer or telephone."
41-3041.00,Travel Agents,741,"Plan, describe, arrange, and sell itinerary tour packages and promotional travel incentives offered by various travel carriers.",3.7225949999999997,1.477096876923077,7.835771365384616,4.57,4.3987,4.7504,95.09,78.7754,99.0211,"plan, describe, arrange, and sell itinerary tour packages and promotional travel incentives offered by various travel carriers."
41-3041.00,Travel Agents,742,"Provide customer with brochures and publications containing travel information, such as local customs, points of interest, or foreign country regulations.",1.3915415384615386,0.6433601153846153,2.6739837,4.04,3.9064,4.1823,93.04,78.0786,98.0479,"provide customer with brochures and publications containing travel information, such as local customs, points of interest, or foreign country regulations."
41-3041.00,Travel Agents,743,"Print or request transportation carrier tickets, using computer printer system or system link to travel carrier.",2.6192561538461536,1.255782076923077,5.904952969230769,4.3,4.0885,4.5197,96.68,89.5906,98.995,"print or request transportation carrier tickets, using computer printer system or system link to travel carrier."
41-3041.00,Travel Agents,20900,"Record and maintain information on clients, vendors, and travel packages.",2.760541538461539,1.051120496153846,6.3390349384615385,4.49,4.3588,4.6208,99.85,98.8857,99.9809,"record and maintain information on clients, vendors, and travel packages."
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",11237,"Answer customers' questions about products, prices, availability, or credit terms.",2.8474288461538464,1.2531185115384615,5.683016146153846,4.15,3.8977,4.4023,95.01,73.1579,99.2552,"answer customers' questions about products, prices, availability, or credit terms."
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",11238,"Quote prices, credit terms, or other bid specifications.",3.6472019230769224,1.7433022999999999,6.87610821923077,4.1,3.7665,4.4348,88.27,69.0254,96.2129,"quote prices, credit terms, or other bid specifications."
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",11239,"Emphasize product features, based on analyses of customers' needs and on technical knowledge of product capabilities and limitations.",2.522326153846154,1.0750787038461538,5.357699973076922,4.03,3.7733,4.2884,82.09,66.4305,91.3944,"emphasize product features, based on analyses of customers' needs and on technical knowledge of product capabilities and limitations."
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",11240,Negotiate prices or terms of sales or service agreements.,2.586916153846154,1.0463221423076923,6.8766272576923075,4.3,4.1133,4.4856,82.65,52.3762,95.3755,negotiate prices or terms of sales or service agreements.
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",11241,"Maintain customer records, using automated systems.",3.8200446153846155,1.6913433346153848,7.547314038461539,4.2,3.959,4.4346,78.56,59.913,89.9843,"maintain customer records, using automated systems."
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",11245,"Collaborate with colleagues to exchange information, such as selling strategies or marketing information.",1.6551542307692304,0.711834373076923,3.7551662115384614,3.7,3.4643,3.9409,94.61,76.4098,98.9613,"collaborate with colleagues to exchange information, such as selling strategies or marketing information."
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",11246,Prepare sales presentations or proposals to explain product specifications or applications.,1.8090273076923076,0.5880296730769231,5.445954457692308,3.86,3.297,4.4217,86.27,65.3817,95.4313,prepare sales presentations or proposals to explain product specifications or applications.
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",11248,Provide customers with ongoing technical support.,1.1709276923076923,0.4858262,2.6276718346153847,3.68,3.2997,4.0643,78.38,58.2976,90.3853,provide customers with ongoing technical support.
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",11249,"Inform customers of estimated delivery schedules, service contracts, warranties, or other information pertaining to purchased products.",1.892718846153846,0.6788431692307693,4.801700346153846,3.75,3.4201,4.0746,90.16,76.8824,96.1871,"inform customers of estimated delivery schedules, service contracts, warranties, or other information pertaining to purchased products."
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",11251,Visit establishments to evaluate needs or to promote product or service sales.,2.096124230769231,0.7375942423076922,5.643434280769231,4.22,3.8715,4.5779,88.06,70.8226,95.7281,visit establishments to evaluate needs or to promote product or service sales.
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",11252,"Complete expense reports, sales reports, or other paperwork.",1.1434826923076922,0.2972768769230769,3.9763572999999997,3.84,3.4047,4.2811,94.62,76.1754,98.9766,"complete expense reports, sales reports, or other paperwork."
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",11256,Provide feedback to product design teams so that products can be tailored to clients' needs.,1.5968234615384613,0.34421362307692305,6.455936096153846,3.88,3.1601,4.6038,52.31,33.7493,70.2531,provide feedback to product design teams so that products can be tailored to clients' needs.
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",11257,Arrange for installation and testing of products or machinery.,0.6103073076923077,0.17477086153846155,2.1377005269230773,3.78,3.2977,4.2626,44.81,26.6865,64.4213,arrange for installation and testing of products or machinery.
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",11261,"Compute customer's installation or production costs and estimate savings from new services, products, or equipment.",2.4866123076923072,0.8817573807692307,6.2699628423076925,4.0,3.6718,4.3251,67.89,50.8857,81.1904,"compute customer's installation or production costs and estimate savings from new services, products, or equipment."
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",11262,Consult with engineers regarding technical problems with products.,0.5803692307692307,0.20087755,1.5511462615384615,3.51,2.9953,4.0282,61.61,42.5649,77.6518,consult with engineers regarding technical problems with products.
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",11265,"Stock or distribute resources, such as samples or promotional or educational materials.",0.5372919230769231,0.25594820384615385,1.0739232846153848,3.33,3.0058,3.6448,70.69,55.9996,82.0467,"stock or distribute resources, such as samples or promotional or educational materials."
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",11267,"Visit establishments, such as pharmacies, to determine product sales.",0.7475873076923076,0.18939521538461537,2.326251142307692,3.21,2.7016,3.7266,44.03,28.2993,61.0662,"visit establishments, such as pharmacies, to determine product sales."
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",19825,"Inform customers about issues related to responsible use and disposal of products, such as waste reduction or product or byproduct recycling or disposal.",0.2159073076923077,0.051646776923076926,0.7650685807692308,2.89,2.4546,3.3263,43.84,24.5437,65.1938,"inform customers about issues related to responsible use and disposal of products, such as waste reduction or product or byproduct recycling or disposal."
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",19826,Present information to customers about the energy efficiency or environmental impact of scientific or technical products.,0.2418192307692308,0.07409724615384615,0.6685445653846154,2.94,2.5437,3.3454,47.12,29.8765,65.0778,present information to customers about the energy efficiency or environmental impact of scientific or technical products.
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",19828,Sell technical and scientific products that are environmentally sound or designed for environmental remediation.,0.4984196153846154,0.16354181153846153,1.3701840076923077,3.49,3.1185,3.8567,33.91,20.0598,51.1916,sell technical and scientific products that are environmentally sound or designed for environmental remediation.
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",20608,Prepare and submit sales contracts for orders.,3.18273923076923,1.3504594423076923,6.508630926923077,4.24,4.0793,4.4064,74.63,51.8753,88.9201,prepare and submit sales contracts for orders.
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",20609,Contact new or existing customers to discuss how specific products or services can meet their needs.,1.9910338461538462,0.8201397846153846,4.832611157692308,4.07,3.8811,4.2655,94.64,76.2648,98.9793,contact new or existing customers to discuss how specific products or services can meet their needs.
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",20610,"Select or assist customers in selecting products based on customer needs, product specifications, and applicable regulations.",1.7556253846153846,0.5619162038461538,5.293112492307692,3.87,3.4692,4.2728,80.6,50.6819,94.3822,"select or assist customers in selecting products based on customer needs, product specifications, and applicable regulations."
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",20611,Verify that delivery schedules meet project deadlines.,1.4830223076923075,0.600696873076923,3.5328426269230775,3.83,3.4865,4.1659,81.69,66.3896,90.9681,verify that delivery schedules meet project deadlines.
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",20612,"Identify prospective customers, using business directories, leads from existing clients, participation in organizations, or trade show or conference attendance.",2.224795,0.9256467615384616,4.9685601923076925,3.79,3.4746,4.0969,88.66,71.442,96.0721,"identify prospective customers, using business directories, leads from existing clients, participation in organizations, or trade show or conference attendance."
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",20613,Advise customers on product usage to improve production.,1.2887849999999998,0.417276673076923,4.445794123076923,3.65,3.2585,4.0492,79.83,51.0541,93.7572,advise customers on product usage to improve production.
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",20614,Study documentation or other information for new scientific or technical products.,0.5028784615384616,0.14916968461538463,1.7498169115384614,3.35,2.9349,3.7748,74.94,58.4815,86.3865,study documentation or other information for new scientific or technical products.
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",20615,"Attend sales or trade meetings or read related publications to obtain information about market conditions, business trends, environmental regulations, or industry developments.",0.4249,0.10107388076923077,1.7120446923076924,3.27,2.8777,3.6634,89.53,71.4648,96.6893,"attend sales or trade meetings or read related publications to obtain information about market conditions, business trends, environmental regulations, or industry developments."
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",20616,Sell service contracts for technical or scientific products.,2.070896923076923,0.3673184923076923,8.105479315384615,4.22,3.7026,4.7347,36.66,20.6225,56.3105,sell service contracts for technical or scientific products.
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",20617,Demonstrate the operation or use of technical or scientific products.,1.7835473076923078,0.43212172692307693,6.286998461538461,3.99,3.6099,4.3736,63.42,40.5223,81.5269,demonstrate the operation or use of technical or scientific products.
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",20618,Initiate sales campaigns to meet sales and production expectations.,0.35945692307692306,0.12083361923076924,0.9860553884615385,3.7,3.3964,3.9979,57.88,42.9313,71.5099,initiate sales campaigns to meet sales and production expectations.
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",20619,Verify accuracy of materials lists.,1.066011153846154,0.36704946538461536,2.985854680769231,3.62,3.2659,3.9805,54.81,37.033,71.4399,verify accuracy of materials lists.
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",20620,Verify customer credit ratings.,0.43152653846153843,0.14948056538461538,0.9453549423076923,3.58,3.1121,4.0522,54.77,35.4124,72.7911,verify customer credit ratings.
41-4011.07,Solar Sales Representatives and Assessors,17654,Generate solar energy customer leads to develop new accounts.,2.295028076923077,0.5787854807692308,7.234377957692308,4.42,3.9786,4.8663,86.54,76.3565,92.7491,generate solar energy customer leads to develop new accounts.
41-4011.07,Solar Sales Representatives and Assessors,17655,"Prepare proposals, quotes, contracts, or presentations for potential solar customers.",2.5291315384615385,1.214822253846154,4.720739307692307,4.77,4.6062,4.942,100.0,,,"prepare proposals, quotes, contracts, or presentations for potential solar customers."
41-4011.07,Solar Sales Representatives and Assessors,17656,"Select solar energy products, systems, or services for customers based on electrical energy requirements, site conditions, price, or other factors.",2.4321057692307693,1.294119473076923,4.286046276923077,4.77,4.5805,4.9567,95.03,85.4449,98.4209,"select solar energy products, systems, or services for customers based on electrical energy requirements, site conditions, price, or other factors."
41-4011.07,Solar Sales Representatives and Assessors,17657,"Assess sites to determine suitability for solar equipment, using equipment such as tape measures, compasses, and computer software.",1.2771246153846152,0.49636922307692305,2.9932791961538463,4.38,3.9654,4.7881,94.95,85.8576,98.3089,"assess sites to determine suitability for solar equipment, using equipment such as tape measures, compasses, and computer software."
41-4011.07,Solar Sales Representatives and Assessors,17658,"Calculate potential solar resources or solar array production for a particular site considering issues such as climate, shading, and roof orientation.",2.262366923076923,1.0715289423076921,4.2998004846153846,4.52,4.198,4.8503,89.23,61.0489,97.7686,"calculate potential solar resources or solar array production for a particular site considering issues such as climate, shading, and roof orientation."
41-4011.07,Solar Sales Representatives and Assessors,17659,Create customized energy management packages to satisfy customer needs.,1.5180107692307692,0.7183086615384615,3.2425982653846153,4.01,3.6665,4.3607,87.92,77.6742,93.8369,create customized energy management packages to satisfy customer needs.
41-4011.07,Solar Sales Representatives and Assessors,17660,Develop marketing or strategic plans for sales territories.,1.4959034615384614,0.49171008846153846,4.301860815384615,3.75,3.1701,4.3366,82.26,74.3393,88.12,develop marketing or strategic plans for sales territories.
41-4011.07,Solar Sales Representatives and Assessors,17661,Gather information from prospective customers to identify their solar energy needs.,2.3838049999999997,1.2021176846153847,4.612051800000001,4.54,4.1923,4.8946,96.83,90.9613,98.9299,gather information from prospective customers to identify their solar energy needs.
41-4011.07,Solar Sales Representatives and Assessors,17662,"Prepare or review detailed design drawings, specifications, or lists related to solar installations.",1.2502315384615383,0.48484441153846153,3.1954021000000004,4.24,3.9498,4.5223,89.18,71.9338,96.3658,"prepare or review detailed design drawings, specifications, or lists related to solar installations."
41-4011.07,Solar Sales Representatives and Assessors,17663,"Provide customers with information, such as quotes, orders, sales, shipping, warranties, credit, funding options, incentives, or tax rebates.",2.5420523076923076,1.459291673076923,4.496071473076923,4.58,4.3543,4.8064,96.83,84.4011,99.4227,"provide customers with information, such as quotes, orders, sales, shipping, warranties, credit, funding options, incentives, or tax rebates."
41-4011.07,Solar Sales Representatives and Assessors,17664,"Provide technical information about solar power, solar systems, equipment, and services to potential customers or dealers.",3.0754853846153845,1.5000407692307691,5.7458801692307695,4.41,4.0593,4.77,97.64,92.7587,99.255,"provide technical information about solar power, solar systems, equipment, and services to potential customers or dealers."
41-4011.07,Solar Sales Representatives and Assessors,17665,Take quote requests or orders from dealers or customers.,1.454726923076923,0.4542679346153846,3.9538971346153846,4.27,3.7993,4.7366,88.83,72.082,96.0808,take quote requests or orders from dealers or customers.
41-4011.07,Solar Sales Representatives and Assessors,17666,Demonstrate use of solar and related equipment to customers or dealers.,1.390731923076923,0.36711146538461537,4.233740115384616,3.55,2.9079,4.1956,77.88,64.7451,87.0969,demonstrate use of solar and related equipment to customers or dealers.
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",8113,"Answer customers' questions about products, prices, availability, product uses, and credit terms.",3.8642930769230768,1.9293190538461538,6.867579930769231,4.37,4.1342,4.6148,100.0,,,"answer customers' questions about products, prices, availability, product uses, and credit terms."
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",8114,"Recommend products to customers, based on customers' needs and interests.",3.951713846153846,2.025858557692308,6.907604769230769,4.29,3.9946,4.5852,100.0,,,"recommend products to customers, based on customers' needs and interests."
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",8115,"Contact regular and prospective customers to demonstrate products, explain product features, and solicit orders.",2.2416976923076923,0.8351317692307693,5.355752419230769,3.94,3.4788,4.4068,87.95,75.7814,94.4563,"contact regular and prospective customers to demonstrate products, explain product features, and solicit orders."
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",8116,"Estimate or quote prices, credit or contract terms, warranties, and delivery dates.",3.084318846153846,1.3522144076923077,6.333722346153846,4.27,4.0651,4.481,83.68,59.7927,94.6429,"estimate or quote prices, credit or contract terms, warranties, and delivery dates."
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",8117,Consult with clients after sales or contract signings to resolve problems and to provide ongoing support.,2.2740815384615383,0.8811127538461538,5.336991553846154,4.23,3.8434,4.619,91.14,76.8575,96.9596,consult with clients after sales or contract signings to resolve problems and to provide ongoing support.
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",8118,"Prepare drawings, estimates, and bids that meet specific customer needs.",2.1884619230769236,0.6045019538461538,6.997466957692308,4.01,3.6096,4.4159,51.76,19.1514,82.9371,"prepare drawings, estimates, and bids that meet specific customer needs."
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",8119,Provide customers with product samples and catalogs.,3.0674565384615384,0.9943531384615385,7.454520200000001,4.14,3.8653,4.4104,80.61,42.4453,95.9067,provide customers with product samples and catalogs.
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",8120,"Identify prospective customers by using business directories, following leads from existing clients, participating in organizations and clubs, and attending trade shows and conferences.",2.3928226923076923,0.8367172,5.851266557692308,3.85,3.1989,4.5042,86.79,57.3282,96.9838,"identify prospective customers by using business directories, following leads from existing clients, participating in organizations and clubs, and attending trade shows and conferences."
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",8121,Arrange and direct delivery and installation of products and equipment.,1.2810284615384615,0.4632617115384615,3.379257753846154,3.65,3.3996,3.8922,54.21,34.5852,72.6117,arrange and direct delivery and installation of products and equipment.
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",8122,"Monitor market conditions, product innovations, and competitors' products, prices, and sales.",2.563633846153846,1.0239877115384615,5.59061783076923,4.06,3.7979,4.3262,93.37,77.6447,98.2772,"monitor market conditions, product innovations, and competitors' products, prices, and sales."
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",8124,"Perform administrative duties, such as preparing sales budgets and reports, keeping sales records, and filing expense account reports.",1.5396623076923077,0.48698784230769226,4.053483296153846,4.04,3.795,4.2836,86.63,63.2683,96.0595,"perform administrative duties, such as preparing sales budgets and reports, keeping sales records, and filing expense account reports."
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",8125,Obtain credit information about prospective customers.,2.3849007692307693,0.4044874153846154,8.545890907692307,3.95,3.4443,4.4505,43.89,14.6323,78.1175,obtain credit information about prospective customers.
