task_name,pct,O*NET-SOC Code,Title,Task ID,Task,Task Type,Incumbents Responding,Date,Domain Source,soc_major_group,SOC or O*NET-SOC 2019 Title,task_normalized,n_occurrences,n_occurrences_soc,pct_occ_weighted,pct_occ_norm
formulate general rules that describe and predict the development and behavior of cultures and social institutions.,0.0439082226941668,19-3091.01,Anthropologists,5486.0,Formulate general rules that describe and predict the development and behavior of cultures and social institutions.,Core,27.0,07/2011,Occupational Expert,19,"Life, Physical, and Social Science Occupations",formulate general rules that describe and predict the development and behavior of cultures and social institutions.,1.0,1.0,0.03611079262654048,0.044120689068281045
"formulate herbal preparations to treat conditions considering herbal properties such as taste, toxicity, effects of preparation, contraindications, and incompatibilities.",0.0033875780120128,29-1199.01,Acupuncturists,17356.0,"Formulate herbal preparations to treat conditions considering herbal properties such as taste, toxicity, effects of preparation, contraindications, and incompatibilities.",Core,52.0,07/2011,Incumbent,29,Healthcare Practitioners and Technical Occupations,"formulate herbal preparations to treat conditions considering herbal properties such as taste, toxicity, effects of preparation, contraindications, and incompatibilities.",1.0,1.0,0.0027859958702968353,0.003403970076484522
"formulate mathematical models or other methods of computer analysis to develop, evaluate, or modify design, according to customer engineering requirements.",0.0059934072520227,17-2011.00,Aerospace Engineers,1339.0,"Formulate mathematical models or other methods of computer analysis to develop, evaluate, or modify design, according to customer engineering requirements.",Core,71.0,07/2015,Incumbent,17,Architecture and Engineering Occupations,"formulate mathematical models or other methods of computer analysis to develop, evaluate, or modify design, according to customer engineering requirements.",1.0,1.0,0.004929069616679061,0.006022408596857285
"formulate mathematical or simulation models of problems, relating constants and variables, restrictions, alternatives, conflicting objectives, and their numerical parameters.",0.0581099920522208,15-2031.00,Operations Research Analysts,7377.0,"Formulate mathematical or simulation models of problems, relating constants and variables, restrictions, alternatives, conflicting objectives, and their numerical parameters.",Core,27.0,07/2011,Occupational Expert,15,Computer and Mathematical Occupations,"formulate mathematical or simulation models of problems, relating constants and variables, restrictions, alternatives, conflicting objectives, and their numerical parameters.",1.0,1.0,0.047790544544323646,0.05839117900431265
formulate or implement sustainability campaign or marketing strategies.,0.0037784523980143,11-1011.03,Chief Sustainability Officers,15375.0,Formulate or implement sustainability campaign or marketing strategies.,Core,26.0,07/2013,Occupational Expert,11,Management Occupations,formulate or implement sustainability campaign or marketing strategies.,1.0,1.0,0.0031074569322541816,0.0037967358545404513
formulate or modify recipes for specific kinds of food products.,0.0080780706440306,51-3092.00,Food Batchmakers,4936.0,Formulate or modify recipes for specific kinds of food products.,Supplemental,118.0,07/2011,Incumbent,51,Production Occupations,formulate or modify recipes for specific kinds of food products.,1.0,1.0,0.006643528613784823,0.008117159413155474
formulate policies and procedures for bid proposals and procurement of goods and services.,0.0022149548540084,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",1159.0,Formulate policies and procedures for bid proposals and procurement of goods and services.,Core,21.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations,formulate policies and procedures for bid proposals and procurement of goods and services.,1.0,1.0,0.001821612684424879,0.0022256727423168336
"formulate policies and procedures related to public information programs, working with public relations executives.",0.0045602011700173,11-2031.00,Public Relations and Fundraising Managers,3258.0,"Formulate policies and procedures related to public information programs, working with public relations executives.",Core,103.0,06/2009,Incumbent,11,Management Occupations,"formulate policies and procedures related to public information programs, working with public relations executives.",1.0,1.0,0.003750379056168874,0.004582267410652311
"formulate policies, procedures and programs for recruitment, testing, placement, classification, orientation, benefits and compensation, and labor and industrial relations.",0.0053419499420202,11-3111.00,Compensation and Benefits Managers,3274.0,"Formulate policies, procedures and programs for recruitment, testing, placement, classification, orientation, benefits and compensation, and labor and industrial relations.",Core,21.0,06/2008,Occupational Expert,11,Management Occupations,"formulate policies, procedures and programs for recruitment, testing, placement, classification, orientation, benefits and compensation, and labor and industrial relations.",1.0,1.0,0.004393301180083483,0.005367798966764069
"formulate pricing policies for merchandise, according to profitability requirements.",0.0029967036260113,41-1011.00,First-Line Supervisors of Retail Sales Workers,669.0,"Formulate pricing policies for merchandise, according to profitability requirements.",Supplemental,128.0,06/2009,Incumbent,41,Sales and Related Occupations,"formulate pricing policies for merchandise, according to profitability requirements.",1.0,1.0,0.002464534808339489,0.003011204298428592
formulate pricing policies on merchandise according to profitability requirements.,0.0020846633920079,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,9669.0,Formulate pricing policies on merchandise according to profitability requirements.,Core,89.0,07/2012,Incumbent,41,Sales and Related Occupations,formulate pricing policies on merchandise according to profitability requirements.,1.0,1.0,0.001714458997105764,0.0020947508162981908
"formulate recommendations, policies, or plans to solve economic problems or to interpret markets.",0.0413023934541569,19-3011.00,Economists,7539.0,"Formulate recommendations, policies, or plans to solve economic problems or to interpret markets.",Core,24.0,07/2011,Occupational Expert,19,"Life, Physical, and Social Science Occupations","formulate recommendations, policies, or plans to solve economic problems or to interpret markets.",1.0,1.0,0.03396771888015826,0.04150225054790828
formulate strategic plans for the institution.,0.0050813670180193,11-9033.00,"Education Administrators, Postsecondary",18595.0,Formulate strategic plans for the institution.,Core,99.0,06/2010,Incumbent,11,Management Occupations,formulate strategic plans for the institution.,1.0,1.0,0.004178993805445335,0.005105955114726883
"formulate, direct, or coordinate marketing activities or policies to promote products or services, working with advertising or promotion managers.",0.0728329272582767,11-2021.00,Marketing Managers,20709.0,"Formulate, direct, or coordinate marketing activities or policies to promote products or services, working with advertising or promotion managers.",Core,117.0,07/2015,Incumbent,11,Management Occupations,"formulate, direct, or coordinate marketing activities or policies to promote products or services, working with advertising or promotion managers.",1.0,1.0,0.05989891121138319,0.07318535664441872
furnish customers with information on events or activities.,0.0052116584800198,39-1021.00,First-Line Supervisors of Personal Service Workers,13148.0,Furnish customers with information on events or activities.,Core,84.0,07/2015,Incumbent,39,Personal Care and Service Occupations,furnish customers with information on events or activities.,1.0,1.0,0.0042861474927644505,0.005236877040745526
furnish taxpayers with sufficient information and advice to ensure correct tax form completion.,0.011856523042045,13-2082.00,Tax Preparers,7363.0,Furnish taxpayers with sufficient information and advice to ensure correct tax form completion.,Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations,furnish taxpayers with sufficient information and advice to ensure correct tax form completion.,1.0,1.0,0.009750985546039087,0.011913895267696026
"gather and analyze research data, such as statutes, decisions, and legal articles, codes, and documents.",0.0027361207020103,23-2011.00,Paralegals and Legal Assistants,1636.0,"Gather and analyze research data, such as statutes, decisions, and legal articles, codes, and documents.",Core,127.0,06/2009,Incumbent,23,Legal Occupations,"gather and analyze research data, such as statutes, decisions, and legal articles, codes, and documents.",1.0,1.0,0.0022502274337012585,0.002749360446391306
"gather and compile geographic data from sources including censuses, field observations, satellite imagery, aerial photographs, and existing maps.",0.0024755377780094,19-3092.00,Geographers,5509.0,"Gather and compile geographic data from sources including censuses, field observations, satellite imagery, aerial photographs, and existing maps.",Core,26.0,06/2008,Occupational Expert,19,"Life, Physical, and Social Science Occupations","gather and compile geographic data from sources including censuses, field observations, satellite imagery, aerial photographs, and existing maps.",1.0,1.0,0.00203592005906311,0.0024875165943541197
gather and organize information on problems or procedures.,0.0085992364920326,13-1111.00,Management Analysts,7276.0,Gather and organize information on problems or procedures.,Core,79.0,12/2005,Incumbent,13,Business and Financial Operations Occupations,gather and organize information on problems or procedures.,1.0,1.0,0.007072143363061286,0.008640847117230049
gather and organize information to plan advertising campaigns.,0.0114656486560435,11-2011.00,Advertising and Promotions Managers,3230.0,Gather and organize information to plan advertising campaigns.,Core,62.0,06/2010,Incumbent,11,Management Occupations,gather and organize information to plan advertising campaigns.,1.0,1.0,0.009429524484081742,0.011521129489640096
"gather data from sources such as surface or upper air stations, satellites, weather bureaus, or radar for use in meteorological reports or forecasts.",0.0078174877200297,19-2021.00,Atmospheric and Space Scientists,9069.0,"Gather data from sources such as surface or upper air stations, satellites, weather bureaus, or radar for use in meteorological reports or forecasts.",Core,28.0,07/2012,Occupational Expert,19,"Life, Physical, and Social Science Occupations","gather data from sources such as surface or upper air stations, satellites, weather bureaus, or radar for use in meteorological reports or forecasts.",1.0,1.0,0.006429221239146677,0.00785531556111829
"gather data on competitors and analyze their prices, sales, and method of marketing and distribution.",0.0153743925160584,13-1161.00,Market Research Analysts and Marketing Specialists,5441.0,"Gather data on competitors and analyze their prices, sales, and method of marketing and distribution.",Core,24.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations,"gather data on competitors and analyze their prices, sales, and method of marketing and distribution.",1.0,1.0,0.01264413510365512,0.015448787270199292
"gather data pertaining to customer needs, and use the information to identify, predict, interpret, and evaluate system and network requirements.",0.0019543719300074,15-1142.00,Network and Computer Systems Administrators,1328.0,"Gather data pertaining to customer needs, and use the information to identify, predict, interpret, and evaluate system and network requirements.",Core,76.0,06/2008,Incumbent,15,Computer and Mathematical Occupations,"gather data pertaining to customer needs, and use the information to identify, predict, interpret, and evaluate system and network requirements.",1.0,1.0,0.0016073053097866484,0.001963828890279547
"gather diagnostic data from sources such as case documentation, observations of clients, or interviews with clients or family members.",0.0042996182460163,29-1125.02,Music Therapists,19174.0,"Gather diagnostic data from sources such as case documentation, observations of clients, or interviews with clients or family members.",Core,56.0,07/2014,Occupational Expert,29,Healthcare Practitioners and Technical Occupations,"gather diagnostic data from sources such as case documentation, observations of clients, or interviews with clients or family members.",1.0,1.0,0.003536071681530643,0.004320423558615024
gather financial documents related to investigations.,0.0087295279540331,13-2099.04,"Fraud Examiners, Investigators and Analysts",16051.0,Gather financial documents related to investigations.,Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations,gather financial documents related to investigations.,1.0,1.0,0.007179297050380401,0.00877176904324869
"gather historical data from sources such as archives, court records, diaries, news files, and photographs, as well as collect data sources such as books, pamphlets, and periodicals.",0.038435981290146,19-3093.00,Historians,3718.0,"Gather historical data from sources such as archives, court records, diaries, news files, and photographs, as well as collect data sources such as books, pamphlets, and periodicals.",Core,52.0,07/2015,Incumbent,19,"Life, Physical, and Social Science Occupations","gather historical data from sources such as archives, court records, diaries, news files, and photographs, as well as collect data sources such as books, pamphlets, and periodicals.",1.0,1.0,0.031610337759137803,0.03862196817549823
"gather information from doctors, schools, social workers, juvenile counselors, law enforcement personnel, and others to make recommendations to courts for resolution of child custody or visitation disputes.",0.0045602011700173,21-1013.00,Marriage and Family Therapists,9195.0,"Gather information from doctors, schools, social workers, juvenile counselors, law enforcement personnel, and others to make recommendations to courts for resolution of child custody or visitation disputes.",Core,57.0,07/2012,Incumbent,21,Community and Social Service Occupations,"gather information from doctors, schools, social workers, juvenile counselors, law enforcement personnel, and others to make recommendations to courts for resolution of child custody or visitation disputes.",1.0,1.0,0.003750379056168874,0.004582267410652311
"gather intelligence information by field observation, confidential information sources, or public records.",0.0127685632760485,33-3021.06,Intelligence Analysts,17548.0,"Gather intelligence information by field observation, confidential information sources, or public records.",Core,32.0,07/2012,Occupational Expert,33,Protective Service Occupations,"gather intelligence information by field observation, confidential information sources, or public records.",1.0,1.0,0.010501061357272894,0.012830348749826527
"gather records pertinent to specific problems, review them for completeness and accuracy, and attach records to correspondence as necessary.",0.024755377780094,43-4021.00,Correspondence Clerks,11277.0,"Gather records pertinent to specific problems, review them for completeness and accuracy, and attach records to correspondence as necessary.",Core,73.0,12/2006,Incumbent,43,Office and Administrative Support Occupations,"gather records pertinent to specific problems, review them for completeness and accuracy, and attach records to correspondence as necessary.",1.0,1.0,0.020359200590631097,0.024875165943541194
"gather, analyze, correlate, or evaluate information from a variety of resources, such as law enforcement databases.",0.0049510755560188,33-3021.06,Intelligence Analysts,17549.0,"Gather, analyze, correlate, or evaluate information from a variety of resources, such as law enforcement databases.",Core,32.0,07/2012,Occupational Expert,33,Protective Service Occupations,"gather, analyze, correlate, or evaluate information from a variety of resources, such as law enforcement databases.",1.0,1.0,0.00407184011812622,0.004975033188708239
"gather, analyze, or document user feedback to locate or resolve sources of problems.",0.0036481609360138,15-1199.03,Web Administrators,14744.0,"Gather, analyze, or document user feedback to locate or resolve sources of problems.",Core,23.0,06/2008,Occupational Expert,15,Computer and Mathematical Occupations,"gather, analyze, or document user feedback to locate or resolve sources of problems.",1.0,1.0,0.0030003032449350663,0.003665813928521808
"generate financial ratios, using computer programs, to evaluate customers' financial status.",0.0020846633920079,13-2041.00,Credit Analysts,1255.0,"Generate financial ratios, using computer programs, to evaluate customers' financial status.",Core,30.0,06/2009,Occupational Expert,13,Business and Financial Operations Occupations,"generate financial ratios, using computer programs, to evaluate customers' financial status.",1.0,1.0,0.001714458997105764,0.0020947508162981908
"generate lists of properties for sale, their locations, descriptions, and available financing options, using computers.",0.0037784523980143,41-9021.00,Real Estate Brokers,4604.0,"Generate lists of properties for sale, their locations, descriptions, and available financing options, using computers.",Core,63.0,07/2015,Incumbent,41,Sales and Related Occupations,"generate lists of properties for sale, their locations, descriptions, and available financing options, using computers.",1.0,1.0,0.0031074569322541816,0.0037967358545404513
generate lists of properties that are compatible with buyers' needs and financial resources.,0.0035178694740133,41-9022.00,Real Estate Sales Agents,2449.0,Generate lists of properties that are compatible with buyers' needs and financial resources.,Core,27.0,06/2009,Occupational Expert,41,Sales and Related Occupations,generate lists of properties that are compatible with buyers' needs and financial resources.,1.0,1.0,0.0028931495576159506,0.0035348920025031648
generate or identify sales leads for green products and technologies.,0.0022149548540084,11-2011.01,Green Marketers,19934.0,Generate or identify sales leads for green products and technologies.,,,07/2011,Analyst,11,Management Occupations,generate or identify sales leads for green products and technologies.,1.0,1.0,0.001821612684424879,0.0022256727423168336
"generate standard or custom reports summarizing business, financial, or economic data for review by executives, managers, clients, and other stakeholders.",0.2027335148727703,15-1199.08,Business Intelligence Analysts,16150.0,"Generate standard or custom reports summarizing business, financial, or economic data for review by executives, managers, clients, and other stakeholders.",Core,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations,"generate standard or custom reports summarizing business, financial, or economic data for review by executives, managers, clients, and other stakeholders.",1.0,1.0,0.16673113746853718,0.20371451688500103
"grade food products according to government regulations or according to type, color, bouquet, and moisture content.",0.0035178694740133,51-3092.00,Food Batchmakers,4938.0,"Grade food products according to government regulations or according to type, color, bouquet, and moisture content.",Supplemental,119.0,07/2011,Incumbent,51,Production Occupations,"grade food products according to government regulations or according to type, color, bouquet, and moisture content.",1.0,1.0,0.0028931495576159506,0.0035348920025031648
"grade homework and tests, and compute and record results, using answer sheets or electronic marking devices.",0.0046904926320178,25-9041.00,Teacher Assistants,8713.0,"Grade homework and tests, and compute and record results, using answer sheets or electronic marking devices.",Supplemental,122.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,"grade homework and tests, and compute and record results, using answer sheets or electronic marking devices.",1.0,1.0,0.0038575327434879894,0.004713189336670954
greet customers and ascertain what each customer wants or needs.,0.037654232518143,41-2031.00,Retail Salespersons,694.0,Greet customers and ascertain what each customer wants or needs.,Core,145.0,06/2009,Incumbent,41,Sales and Related Occupations,greet customers and ascertain what each customer wants or needs.,1.0,1.0,0.03096741563522311,0.03783643661938637
greet customers and ask about the quality of service they are receiving.,0.0046904926320178,39-1011.00,Gaming Supervisors,4417.0,Greet customers and ask about the quality of service they are receiving.,Core,97.0,07/2014,Incumbent,39,Personal Care and Service Occupations,greet customers and ask about the quality of service they are receiving.,1.0,1.0,0.0038575327434879894,0.004713189336670954
greet customers entering establishments.,0.0226707143880861,41-2011.00,Cashiers,2403.0,Greet customers entering establishments.,Core,134.0,06/2010,Incumbent,41,Sales and Related Occupations,greet customers entering establishments.,1.0,1.0,0.018644741593525336,0.02278041512724301
"greet passengers, provide information, and answer questions concerning fares, schedules, transfers, and routings.",0.0083386535680316,53-4041.00,Subway and Streetcar Operators,12773.0,"Greet passengers, provide information, and answer questions concerning fares, schedules, transfers, and routings.",Core,198.0,12/2006,Incumbent,53,Transportation and Material Moving Occupations,"greet passengers, provide information, and answer questions concerning fares, schedules, transfers, and routings.",1.0,1.0,0.006857835988423056,0.008379003265192763
greet visitors or callers and handle their inquiries or direct them to the appropriate persons according to their needs.,0.0065145731000247,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2791.0,Greet visitors or callers and handle their inquiries or direct them to the appropriate persons according to their needs.,Core,142.0,07/2012,Incumbent,43,Office and Administrative Support Occupations,greet visitors or callers and handle their inquiries or direct them to the appropriate persons according to their needs.,1.0,1.0,0.0053576843659555225,0.006546096300931858
"guide and counsel students with adjustment or academic problems, or special academic interests.",0.0646245651522455,25-2021.00,"Elementary School Teachers, Except Special Education",6549.0,"Guide and counsel students with adjustment or academic problems, or special academic interests.",Core,121.0,06/2010,Incumbent,25,Educational Instruction and Library Occupations,"guide and counsel students with adjustment or academic problems, or special academic interests.",6.0,1.0,0.05314822891027918,0.010822879217540752
"guide and counsel students with adjustment or academic problems, or special academic interests.",0.0646245651522455,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",6588.0,"Guide and counsel students with adjustment or academic problems, or special academic interests.",Core,109.0,06/2010,Incumbent,25,Educational Instruction and Library Occupations,"guide and counsel students with adjustment or academic problems, or special academic interests.",6.0,1.0,0.05314822891027918,0.010822879217540752
"guide and counsel students with adjustment or academic problems, or special academic interests.",0.0646245651522455,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",6651.0,"Guide and counsel students with adjustment or academic problems, or special academic interests.",Core,137.0,06/2010,Incumbent,25,Educational Instruction and Library Occupations,"guide and counsel students with adjustment or academic problems, or special academic interests.",6.0,1.0,0.05314822891027918,0.010822879217540752
"guide and counsel students with adjustment or academic problems, or special academic interests.",0.0646245651522455,25-2032.00,"Career/Technical Education Teachers, Secondary School",6688.0,"Guide and counsel students with adjustment or academic problems, or special academic interests.",Core,131.0,06/2010,Incumbent,25,Educational Instruction and Library Occupations,"guide and counsel students with adjustment or academic problems, or special academic interests.",6.0,1.0,0.05314822891027918,0.010822879217540752
"guide and counsel students with adjustment or academic problems, or special academic interests.",0.0646245651522455,25-2053.00,"Special Education Teachers, Middle School",6757.0,"Guide and counsel students with adjustment or academic problems, or special academic interests.",Core,99.0,06/2010,Incumbent,25,Educational Instruction and Library Occupations,"guide and counsel students with adjustment or academic problems, or special academic interests.",6.0,1.0,0.05314822891027918,0.010822879217540752
"guide and counsel students with adjustment or academic problems, or special academic interests.",0.0646245651522455,25-2054.00,"Special Education Teachers, Secondary School",6800.0,"Guide and counsel students with adjustment or academic problems, or special academic interests.",Core,135.0,06/2010,Incumbent,25,Educational Instruction and Library Occupations,"guide and counsel students with adjustment or academic problems, or special academic interests.",6.0,1.0,0.05314822891027918,0.010822879217540752
"guide and counsel students with adjustments or academic problems, or special academic interests.",0.0033875780120128,25-2023.00,"Career/Technical Education Teachers, Middle School",6623.0,"Guide and counsel students with adjustments or academic problems, or special academic interests.",Core,112.0,07/2012,Incumbent,25,Educational Instruction and Library Occupations,"guide and counsel students with adjustments or academic problems, or special academic interests.",1.0,1.0,0.0027859958702968353,0.003403970076484522
guide clients in the development of skills or strategies for dealing with their problems.,0.529765084494013,21-1014.00,Mental Health Counselors,1593.0,Guide clients in the development of skills or strategies for dealing with their problems.,Core,101.0,07/2013,Incumbent,21,Community and Social Service Occupations,guide clients in the development of skills or strategies for dealing with their problems.,1.0,1.0,0.4356868926395067,0.5323285511917831
"guide clients in the gathering of information, such as bank account records, income tax returns, life and disability insurance records, pension plans, or wills.",0.0044299097080168,13-2052.00,Personal Financial Advisors,12914.0,"Guide clients in the gathering of information, such as bank account records, income tax returns, life and disability insurance records, pension plans, or wills.",Core,28.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations,"guide clients in the gathering of information, such as bank account records, income tax returns, life and disability insurance records, pension plans, or wills.",1.0,1.0,0.003643225368849758,0.004451345484633667
guide design discussions between development teams.,0.0028664121640108,15-1199.11,Video Game Designers,16207.0,Guide design discussions between development teams.,Core,21.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations,guide design discussions between development teams.,1.0,1.0,0.0023573811210203743,0.0028802823724099493
handle customer complaints and take appropriate action to resolve them.,0.0027361207020103,13-2072.00,Loan Officers,3417.0,Handle customer complaints and take appropriate action to resolve them.,Core,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations,handle customer complaints and take appropriate action to resolve them.,1.0,1.0,0.0022502274337012585,0.002749360446391306
hear and resolve complaints from customers or the public.,0.0040390353220153,43-4171.00,Receptionists and Information Clerks,748.0,Hear and resolve complaints from customers or the public.,Core,144.0,07/2014,Incumbent,43,Office and Administrative Support Occupations,hear and resolve complaints from customers or the public.,1.0,1.0,0.0033217643068924117,0.004058579706577737
help children with homework and school work.,0.0040390353220153,39-9011.00,Childcare Workers,2347.0,Help children with homework and school work.,Supplemental,82.0,06/2010,Incumbent,39,Personal Care and Service Occupations,help children with homework and school work.,1.0,1.0,0.0033217643068924117,0.004058579706577737
help develop or monitor family schedule.,0.0059934072520227,39-9011.01,Nannies,2360.0,Help develop or monitor family schedule.,Core,27.0,07/2004,Occupational Expert,39,Personal Care and Service Occupations,help develop or monitor family schedule.,1.0,1.0,0.004929069616679061,0.006022408596857285
"help patrons find and use library resources, such as reference materials, audio-visual equipment, computers, and other electronic resources and provide technical assistance when needed.",0.0080780706440306,25-4031.00,Library Technicians,18510.0,"Help patrons find and use library resources, such as reference materials, audio-visual equipment, computers, and other electronic resources and provide technical assistance when needed.",Core,91.0,06/2009,Incumbent,25,Educational Instruction and Library Occupations,"help patrons find and use library resources, such as reference materials, audio-visual equipment, computers, and other electronic resources and provide technical assistance when needed.",1.0,1.0,0.006643528613784823,0.008117159413155474
"help physicians, radiation oncologists, or clinical physicists to prepare physical or technical aspects of radiation treatment plans, using information about patient condition and anatomy.",0.0033875780120128,29-1124.00,Radiation Therapists,4099.0,"Help physicians, radiation oncologists, or clinical physicists to prepare physical or technical aspects of radiation treatment plans, using information about patient condition and anatomy.",Core,103.0,07/2013,Incumbent,29,Healthcare Practitioners and Technical Occupations,"help physicians, radiation oncologists, or clinical physicists to prepare physical or technical aspects of radiation treatment plans, using information about patient condition and anatomy.",1.0,1.0,0.0027859958702968353,0.003403970076484522
help programmers and systems analysts test and debug new programs.,0.1610402470326119,43-9011.00,Computer Operators,4767.0,Help programmers and systems analysts test and debug new programs.,Core,67.0,06/2009,Incumbent,43,Office and Administrative Support Occupations,help programmers and systems analysts test and debug new programs.,1.0,1.0,0.1324419575264216,0.16181950055903685
"hold public meetings with government officials, social scientists, lawyers, developers, the public, or special interest groups to formulate, develop, or address issues regarding land use or community plans.",0.0063842816380242,19-3051.00,Urban and Regional Planners,18476.0,"Hold public meetings with government officials, social scientists, lawyers, developers, the public, or special interest groups to formulate, develop, or address issues regarding land use or community plans.",Core,36.0,07/2014,Occupational Expert,19,"Life, Physical, and Social Science Occupations","hold public meetings with government officials, social scientists, lawyers, developers, the public, or special interest groups to formulate, develop, or address issues regarding land use or community plans.",1.0,1.0,0.005250530678636406,0.006415174374913213
"identify and analyze areas of potential risk to the assets, earning capacity, or success of organizations.",0.0062539901760237,13-2099.02,Risk Management Specialists,16016.0,"Identify and analyze areas of potential risk to the assets, earning capacity, or success of organizations.",Core,47.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations,"identify and analyze areas of potential risk to the assets, earning capacity, or success of organizations.",1.0,1.0,0.005143376991317292,0.006284252448894571
identify and analyze industry or geographic trends with business strategy implications.,0.0204557595340777,15-1199.08,Business Intelligence Analysts,16141.0,Identify and analyze industry or geographic trends with business strategy implications.,Core,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations,identify and analyze industry or geographic trends with business strategy implications.,1.0,1.0,0.016823128909100454,0.020554742384926175
identify and build relationships with potential donors.,0.0057328243280217,13-1131.00,Fundraisers,18917.0,Identify and build relationships with potential donors.,Core,32.0,07/2014,Occupational Expert,13,Business and Financial Operations Occupations,identify and build relationships with potential donors.,1.0,1.0,0.00471476224204083,0.005760564744819999
"identify and classify documents or other electronic content according to characteristics such as security level, function, and metadata.",0.0026058292400099,15-1199.12,Document Management Specialists,16239.0,"Identify and classify documents or other electronic content according to characteristics such as security level, function, and metadata.",Core,25.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations,"identify and classify documents or other electronic content according to characteristics such as security level, function, and metadata.",1.0,1.0,0.0021430737463822252,0.002618438520372763
"identify and document goals, anticipated progress, and plans for reevaluation.",0.0058631157900222,29-1123.00,Physical Therapists,374.0,"Identify and document goals, anticipated progress, and plans for reevaluation.",Core,131.0,07/2013,Incumbent,29,Healthcare Practitioners and Technical Occupations,"identify and document goals, anticipated progress, and plans for reevaluation.",1.0,1.0,0.004821915929359945,0.005891486670838641
identify and evaluate industry trends in database systems to serve as a source of information and advice for upper management.,0.0022149548540084,15-1141.00,Database Administrators,1312.0,Identify and evaluate industry trends in database systems to serve as a source of information and advice for upper management.,Supplemental,84.0,06/2008,Incumbent,15,Computer and Mathematical Occupations,identify and evaluate industry trends in database systems to serve as a source of information and advice for upper management.,1.0,1.0,0.001821612684424879,0.0022256727423168336
"identify and implement benefits to increase the quality of life for employees, by working with brokers and researching benefits issues.",0.0023452463160089,11-3111.00,Compensation and Benefits Managers,3271.0,"Identify and implement benefits to increase the quality of life for employees, by working with brokers and researching benefits issues.",Core,21.0,06/2008,Occupational Expert,11,Management Occupations,"identify and implement benefits to increase the quality of life for employees, by working with brokers and researching benefits issues.",1.0,1.0,0.0019287663717439947,0.002356594668335477
"identify and quantify drugs or poisons found in biological fluids or tissues, in foods, or at crime scenes.",0.0022149548540084,19-4092.00,Forensic Science Technicians,1578.0,"Identify and quantify drugs or poisons found in biological fluids or tissues, in foods, or at crime scenes.",Supplemental,101.0,07/2013,Incumbent,19,"Life, Physical, and Social Science Occupations","identify and quantify drugs or poisons found in biological fluids or tissues, in foods, or at crime scenes.",1.0,1.0,0.001821612684424879,0.0022256727423168336
identify and recruit potential volunteer workers.,0.0049510755560188,21-2021.00,"Directors, Religious Activities and Education",12975.0,Identify and recruit potential volunteer workers.,Core,94.0,07/2015,Incumbent,21,Community and Social Service Occupations,identify and recruit potential volunteer workers.,1.0,1.0,0.00407184011812622,0.004975033188708239
identify and report problems in obtaining valid data.,0.0413023934541569,43-4111.00,"Interviewers, Except Eligibility and Loan",2634.0,Identify and report problems in obtaining valid data.,Core,91.0,07/2013,Incumbent,43,Office and Administrative Support Occupations,identify and report problems in obtaining valid data.,1.0,1.0,0.03396771888015826,0.04150225054790828
identify and resolve inconsistencies in interviewees' responses by means of appropriate questioning or explanation.,0.0020846633920079,43-4111.00,"Interviewers, Except Eligibility and Loan",2628.0,Identify and resolve inconsistencies in interviewees' responses by means of appropriate questioning or explanation.,Core,93.0,07/2013,Incumbent,43,Office and Administrative Support Occupations,identify and resolve inconsistencies in interviewees' responses by means of appropriate questioning or explanation.,1.0,1.0,0.001714458997105764,0.0020947508162981908
identify and respond to emergency physical or mental health situations.,0.0117262315800445,29-1125.02,Music Therapists,19187.0,Identify and respond to emergency physical or mental health situations.,Core,55.0,07/2014,Occupational Expert,29,Healthcare Practitioners and Technical Occupations,identify and respond to emergency physical or mental health situations.,1.0,1.0,0.009643831858719972,0.011782973341677383
"identify and share research, recommendations, or other information regarding legal liabilities, risk management, or quality of care.",0.0079477791820302,43-4051.03,Patient Representatives,17676.0,"Identify and share research, recommendations, or other information regarding legal liabilities, risk management, or quality of care.",Core,67.0,07/2011,Incumbent,43,Office and Administrative Support Occupations,"identify and share research, recommendations, or other information regarding legal liabilities, risk management, or quality of care.",1.0,1.0,0.006536374926465791,0.007986237487136932
identify and troubleshoot equipment problems.,0.0033875780120128,19-4099.01,Quality Control Analysts,16959.0,Identify and troubleshoot equipment problems.,Core,113.0,07/2012,Incumbent,19,"Life, Physical, and Social Science Occupations",identify and troubleshoot equipment problems.,1.0,1.0,0.0027859958702968353,0.003403970076484522
