task_name,pct,O*NET-SOC Code,Title,Task ID,Task,Task Type,Incumbents Responding,Date,Domain Source,soc_major_group,SOC or O*NET-SOC 2019 Title,task_normalized,n_occurrences,n_occurrences_soc,pct_occ_weighted,pct_occ_norm
"install systems of recording costs or other financial and budgetary data or provide advice on such systems, based on examination of current financial records.",0.0035178694740133,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5311.0,"Install systems of recording costs or other financial and budgetary data or provide advice on such systems, based on examination of current financial records.",Supplemental,106.0,07/2011,Incumbent,13,Business and Financial Operations Occupations,"install systems of recording costs or other financial and budgetary data or provide advice on such systems, based on examination of current financial records.",1.0,1.0,0.023240000344295908,0.02854189945988115
"install updated software, and programs that maintain existing software or provide requested features such as time-correlated call routing.",0.0071660304100272,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",11675.0,"Install updated software, and programs that maintain existing software or provide requested features such as time-correlated call routing.",Supplemental,157.0,12/2006,Incumbent,49,"Installation, Maintenance, and Repair Occupations","install updated software, and programs that maintain existing software or provide requested features such as time-correlated call routing.",1.0,1.0,0.04734074144208497,0.05814090630716618
"install, inspect and test electric meters, relays, and power sources to detect causes of malfunctions and inaccuracies, using hand tools and testing equipment.",0.0019543719300074,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",11794.0,"Install, inspect and test electric meters, relays, and power sources to detect causes of malfunctions and inaccuracies, using hand tools and testing equipment.",Supplemental,149.0,12/2006,Incumbent,49,"Installation, Maintenance, and Repair Occupations","install, inspect and test electric meters, relays, and power sources to detect causes of malfunctions and inaccuracies, using hand tools and testing equipment.",1.0,1.0,0.01291111130238669,0.015856610811045176
instruct others in the selection and use of bioinformatics tools.,0.0084689450300321,19-1029.01,Bioinformatics Scientists,16783.0,Instruct others in the selection and use of bioinformatics tools.,Supplemental,79.0,07/2012,Incumbent,19,"Life, Physical, and Social Science Occupations",instruct others in the selection and use of bioinformatics tools.,1.0,1.0,0.05594814897700921,0.06871198018119602
"instruct trainees in how to use television production equipment, how to film events, and how to copy and edit graphics or sound onto videotape.",0.0024755377780094,27-4012.00,Broadcast Technicians,4020.0,"Instruct trainees in how to use television production equipment, how to film events, and how to copy and edit graphics or sound onto videotape.",Supplemental,94.0,06/2010,Incumbent,27,"Arts, Design, Entertainment, Sports, and Media Occupations","instruct trainees in how to use television production equipment, how to film events, and how to copy and edit graphics or sound onto videotape.",1.0,1.0,0.01635407431635665,0.020085040360657436
integrate electrical systems with renewable energy systems to improve overall efficiency.,0.0228010058500866,17-2071.00,Electrical Engineers,19619.0,Integrate electrical systems with renewable energy systems to improve overall efficiency.,Supplemental,147.0,07/2015,Incumbent,17,Architecture and Engineering Occupations,integrate electrical systems with renewable energy systems to improve overall efficiency.,1.0,1.0,0.15062963186117984,0.18499379279552922
"integrate environmental information into product or company marketing strategies, policies, or activities.",0.0045602011700173,11-2021.00,Marketing Managers,19504.0,"Integrate environmental information into product or company marketing strategies, policies, or activities.",Supplemental,116.0,07/2015,Incumbent,11,Management Occupations,"integrate environmental information into product or company marketing strategies, policies, or activities.",1.0,1.0,0.030125926372235833,0.036998758559105685
"integrate nanotechnology with antimicrobial properties into products, such as household or medical appliances, to reduce the development of bacteria or other microbes.",0.0040390353220153,17-2199.09,Nanosystems Engineers,19676.0,"Integrate nanotechnology with antimicrobial properties into products, such as household or medical appliances, to reduce the development of bacteria or other microbes.",Supplemental,23.0,07/2015,Occupational Expert,17,Architecture and Engineering Occupations,"integrate nanotechnology with antimicrobial properties into products, such as household or medical appliances, to reduce the development of bacteria or other microbes.",1.0,1.0,0.02668296335826587,0.032770329009493414
integrate online retailing strategy with physical or catalogue retailing operations.,0.0024755377780094,13-1199.06,Online Merchants,15706.0,Integrate online retailing strategy with physical or catalogue retailing operations.,Supplemental,74.0,07/2014,Incumbent,13,Business and Financial Operations Occupations,integrate online retailing strategy with physical or catalogue retailing operations.,1.0,1.0,0.01635407431635665,0.020085040360657436
interpret administrative and operating policies and procedures for employees.,0.0041693267840158,43-6011.00,Executive Secretaries and Executive Administrative Assistants,2788.0,Interpret administrative and operating policies and procedures for employees.,Supplemental,158.0,06/2009,Incumbent,43,Office and Administrative Support Occupations,interpret administrative and operating policies and procedures for employees.,1.0,1.0,0.02754370411175836,0.03382743639689648
interpret images using computer-aided detection or diagnosis systems.,0.0031269950880118,29-1069.10,Radiologists,17240.0,Interpret images using computer-aided detection or diagnosis systems.,Supplemental,66.0,07/2012,Incumbent,29,Healthcare Practitioners and Technical Occupations,interpret images using computer-aided detection or diagnosis systems.,1.0,1.0,0.02065777808381844,0.02537057729767196
interpret indicators to ascertain the overall health of an environment.,0.0041693267840158,19-3011.01,Environmental Economists,16899.0,Interpret indicators to ascertain the overall health of an environment.,Supplemental,28.0,07/2012,Occupational Expert,19,"Life, Physical, and Social Science Occupations",interpret indicators to ascertain the overall health of an environment.,1.0,1.0,0.02754370411175836,0.03382743639689648
"interpret legal requirements, provide safety information, or recommend compliance procedures to contractors, craft workers, engineers, or property owners.",0.0052116584800198,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",12497.0,"Interpret legal requirements, provide safety information, or recommend compliance procedures to contractors, craft workers, engineers, or property owners.",Supplemental,225.0,07/2012,Incumbent,51,Production Occupations,"interpret legal requirements, provide safety information, or recommend compliance procedures to contractors, craft workers, engineers, or property owners.",1.0,1.0,0.034429630139698277,0.042284295496121005
interpret or transcribe classroom materials into braille or sign language.,0.0032572865500123,25-2052.00,"Special Education Teachers, Kindergarten and Elementary School",19130.0,Interpret or transcribe classroom materials into Braille or sign language.,Supplemental,105.0,07/2015,Incumbent,25,Educational Instruction and Library Occupations,interpret or transcribe classroom materials into braille or sign language.,1.0,1.0,0.02151851883731093,0.02642768468507502
interpret protocols and advise treating physicians on appropriate dosage modifications or treatment calculations based on patient characteristics.,0.0078174877200297,11-9121.01,Clinical Research Coordinators,15588.0,Interpret protocols and advise treating physicians on appropriate dosage modifications or treatment calculations based on patient characteristics.,Supplemental,71.0,07/2011,Incumbent,11,Management Occupations,interpret protocols and advise treating physicians on appropriate dosage modifications or treatment calculations based on patient characteristics.,1.0,1.0,0.051644445209547425,0.06342644324418152
"interpret religious education activities to the public through speaking, leading discussions, or writing articles for local or national publications.",0.0156349754400594,21-2021.00,"Directors, Religious Activities and Education",12992.0,"Interpret religious education activities to the public through speaking, leading discussions, or writing articles for local or national publications.",Supplemental,93.0,07/2015,Incumbent,21,Community and Social Service Occupations,"interpret religious education activities to the public through speaking, leading discussions, or writing articles for local or national publications.",1.0,1.0,0.10328889041909485,0.12685288648836304
"interpret, translate, or provide cultural mediation related to health services or information for community members.",0.0053419499420202,21-1094.00,Community Health Workers,19030.0,"Interpret, translate, or provide cultural mediation related to health services or information for community members.",Supplemental,61.0,07/2013,Incumbent,21,Community and Social Service Occupations,"interpret, translate, or provide cultural mediation related to health services or information for community members.",1.0,1.0,0.03529037089319011,0.04334140288352326
"interview clients to obtain information about employment history, educational background, and career goals, and to identify barriers to employment.",0.0037784523980143,21-1012.00,"Educational, Guidance, School, and Vocational Counselors",5636.0,"Interview clients to obtain information about employment history, educational background, and career goals, and to identify barriers to employment.",Supplemental,120.0,06/2010,Incumbent,21,Community and Social Service Occupations,"interview clients to obtain information about employment history, educational background, and career goals, and to identify barriers to employment.",1.0,1.0,0.024961481851280894,0.030656114234687285
introduce performances and performers to stimulate excitement and coordinate smooth transition of acts during events.,0.0026058292400099,27-2011.00,Actors,7657.0,Introduce performances and performers to stimulate excitement and coordinate smooth transition of acts during events.,Supplemental,110.0,12/2005,Incumbent,27,"Arts, Design, Entertainment, Sports, and Media Occupations",introduce performances and performers to stimulate excitement and coordinate smooth transition of acts during events.,1.0,1.0,0.017214815069849138,0.021142147748060502
introduce plays and meet with audiences after shows to explain how the play was interpreted.,0.0020846633920079,27-2012.02,"Directors- Stage, Motion Pictures, Television, and Radio",3893.0,Introduce plays and meet with audiences after shows to explain how the play was interpreted.,Supplemental,78.0,06/2010,Incumbent,27,"Arts, Design, Entertainment, Sports, and Media Occupations",introduce plays and meet with audiences after shows to explain how the play was interpreted.,1.0,1.0,0.01377185205587918,0.01691371819844824
investigate customer or public complaints to determine the nature and extent of problems.,0.0230615887740876,17-2071.00,Electrical Engineers,20730.0,Investigate customer or public complaints to determine the nature and extent of problems.,Supplemental,148.0,07/2015,Incumbent,17,Architecture and Engineering Occupations,investigate customer or public complaints to determine the nature and extent of problems.,1.0,1.0,0.15235111336816481,0.18710800757033536
investigate or test specific construction project materials to determine compliance to specifications or standards.,0.0148532266680564,17-2051.01,Transportation Engineers,16315.0,Investigate or test specific construction project materials to determine compliance to specifications or standards.,Supplemental,24.0,07/2011,Occupational Expert,17,Architecture and Engineering Occupations,investigate or test specific construction project materials to determine compliance to specifications or standards.,1.0,1.0,0.0981244458981399,0.12051024216394463
keep records of the quantities of food used.,0.0045602011700173,35-2021.00,Food Preparation Workers,2216.0,Keep records of the quantities of food used.,Supplemental,76.0,06/2010,Incumbent,35,Food Preparation and Serving Related Occupations,keep records of the quantities of food used.,1.0,1.0,0.030125926372235833,0.036998758559105685
key and program specified commands and engineering specifications into computer system to change functions and test final layout.,0.0366119008221391,17-3012.01,Electronic Drafters,7443.0,Key and program specified commands and engineering specifications into computer system to change functions and test final layout.,Supplemental,64.0,07/2012,Incumbent,17,Architecture and Engineering Occupations,key and program specified commands and engineering specifications into computer system to change functions and test final layout.,1.0,1.0,0.24186815173138046,0.29704717586025015
key in processing instructions to program electronic equipment.,0.0095112767260361,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,14137.0,Key in processing instructions to program electronic equipment.,Supplemental,125.0,06/2007,Incumbent,51,Production Occupations,key in processing instructions to program electronic equipment.,1.0,1.0,0.06283407500494913,0.07716883928042055
lead tours and answer visitors' questions about the exhibits.,0.0059934072520227,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",20767.0,Lead tours and answer visitors' questions about the exhibits.,Supplemental,97.0,07/2015,Incumbent,39,Personal Care and Service Occupations,lead tours and answer visitors' questions about the exhibits.,1.0,1.0,0.03959407466065256,0.04862693982053859
"maintain financial records, such as accounts of daily collections and billings, and records of receipts issued.",0.0028664121640108,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",11392.0,"Maintain financial records, such as accounts of daily collections and billings, and records of receipts issued.",Supplemental,100.0,12/2006,Incumbent,43,Office and Administrative Support Occupations,"maintain financial records, such as accounts of daily collections and billings, and records of receipts issued.",1.0,1.0,0.01893629657683346,0.023256362522865826
"maintain working knowledge of various factors that determine a farm's capacity to produce, such as agricultural variables and proximity to market centers and transportation facilities.",0.0119868145040455,41-9021.00,Real Estate Brokers,4617.0,"Maintain working knowledge of various factors that determine a farm's capacity to produce, such as agricultural variables and proximity to market centers and transportation facilities.",Supplemental,63.0,07/2015,Incumbent,41,Sales and Related Occupations,"maintain working knowledge of various factors that determine a farm's capacity to produce, such as agricultural variables and proximity to market centers and transportation facilities.",1.0,1.0,0.07918814932130579,0.09725387964107798
"make adjustments to meter components, such as setscrews or timing mechanisms, so that they conform to specifications.",0.0027361207020103,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",11791.0,"Make adjustments to meter components, such as setscrews or timing mechanisms, so that they conform to specifications.",Supplemental,150.0,12/2006,Incumbent,49,"Installation, Maintenance, and Repair Occupations","make adjustments to meter components, such as setscrews or timing mechanisms, so that they conform to specifications.",1.0,1.0,0.018075555823340972,0.022199255135462757
make many quick changes backstage during fashion shows and yet maintain poised appearance before audiences.,0.0059934072520227,41-9012.00,Models,13224.0,Make many quick changes backstage during fashion shows and yet maintain poised appearance before audiences.,Supplemental,74.0,06/2007,Incumbent,41,Sales and Related Occupations,make many quick changes backstage during fashion shows and yet maintain poised appearance before audiences.,1.0,1.0,0.03959407466065256,0.04862693982053859
"make minor adjustments to equipment, such as turning setscrews to calibrate instruments to required tolerances.",0.0032572865500123,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",12495.0,"Make minor adjustments to equipment, such as turning setscrews to calibrate instruments to required tolerances.",Supplemental,224.0,07/2012,Incumbent,51,Production Occupations,"make minor adjustments to equipment, such as turning setscrews to calibrate instruments to required tolerances.",1.0,1.0,0.02151851883731093,0.02642768468507502
make recommendations to control or eliminate unsafe conditions at workplaces or public facilities.,0.0059934072520227,19-4091.00,"Environmental Science and Protection Technicians, Including Health",1554.0,Make recommendations to control or eliminate unsafe conditions at workplaces or public facilities.,Supplemental,102.0,06/2008,Incumbent,19,"Life, Physical, and Social Science Occupations",make recommendations to control or eliminate unsafe conditions at workplaces or public facilities.,1.0,1.0,0.03959407466065256,0.04862693982053859
manage newborn care during the first weeks of life.,0.0033875780120128,29-1161.00,Nurse Midwives,18451.0,Manage newborn care during the first weeks of life.,Supplemental,36.0,07/2014,Occupational Expert,29,Healthcare Practitioners and Technical Occupations,manage newborn care during the first weeks of life.,1.0,1.0,0.022379259590803422,0.027484792072478087
"manage security programs designed to protect personnel, facilities, and information.",0.0099021511120376,33-3021.03,Criminal Investigators and Special Agents,8746.0,"Manage security programs designed to protect personnel, facilities, and information.",Supplemental,101.0,07/2011,Incumbent,33,Protective Service Occupations,"manage security programs designed to protect personnel, facilities, and information.",1.0,1.0,0.0654162972654266,0.08034016144262975
manage user access to systems and equipment through account management and password administration.,0.0424750166121614,15-1143.01,Telecommunications Engineering Specialists,16070.0,Manage user access to systems and equipment through account management and password administration.,Supplemental,23.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations,manage user access to systems and equipment through account management and password administration.,1.0,1.0,0.2806014856385412,0.3446170082933865
"mark up, paste, and assemble final layouts to prepare layouts for printer.",0.0020846633920079,27-1024.00,Graphic Designers,302.0,"Mark up, paste, and assemble final layouts to prepare layouts for printer.",Supplemental,29.0,06/2008,Occupational Expert,27,"Arts, Design, Entertainment, Sports, and Media Occupations","mark up, paste, and assemble final layouts to prepare layouts for printer.",1.0,1.0,0.01377185205587918,0.01691371819844824
"mark up, paste, and complete layouts and write typography instructions to prepare materials for typesetting or printing.",0.0166773071360633,27-1011.00,Art Directors,295.0,"Mark up, paste, and complete layouts and write typography instructions to prepare materials for typesetting or printing.",Supplemental,66.0,07/2012,Incumbent,27,"Arts, Design, Entertainment, Sports, and Media Occupations","mark up, paste, and complete layouts and write typography instructions to prepare materials for typesetting or printing.",1.0,1.0,0.11017481644703409,0.1353097455875867
"market bank products to individuals and firms, promoting bank services that may meet customers' needs.",0.0102930254980391,13-2072.00,Loan Officers,3421.0,"Market bank products to individuals and firms, promoting bank services that may meet customers' needs.",Supplemental,107.0,07/2011,Incumbent,13,Business and Financial Operations Occupations,"market bank products to individuals and firms, promoting bank services that may meet customers' needs.",1.0,1.0,0.06799851952590408,0.08351148360483895
match students' needs and eligibility with available financial aid programs to provide informed recommendations.,0.0063842816380242,13-2071.01,Loan Counselors,7347.0,Match students' needs and eligibility with available financial aid programs to provide informed recommendations.,Supplemental,64.0,12/2005,Incumbent,13,Business and Financial Operations Occupations,match students' needs and eligibility with available financial aid programs to provide informed recommendations.,1.0,1.0,0.04217629692113003,0.051798261982747784
measure and adjust voltages to specified values to determine operational accuracy of instruments.,0.0058631157900222,51-2022.00,Electrical and Electronic Equipment Assemblers,10028.0,Measure and adjust voltages to specified values to determine operational accuracy of instruments.,Supplemental,71.0,07/2013,Incumbent,51,Production Occupations,measure and adjust voltages to specified values to determine operational accuracy of instruments.,1.0,1.0,0.03873333390716007,0.04756983243313552
"measure and verify levels of rock or gravel, bases, or other excavated material.",0.0117262315800445,53-7032.00,Excavating and Loading Machine and Dragline Operators,12785.0,"Measure and verify levels of rock or gravel, bases, or other excavated material.",Supplemental,79.0,07/2013,Incumbent,53,Transportation and Material Moving Occupations,"measure and verify levels of rock or gravel, bases, or other excavated material.",1.0,1.0,0.0774666678143208,0.09513966486627186
"measure ingredients and mix molding, casting material, or sealing compounds to prescribed consistencies, according to formulas.",0.0040390353220153,51-9195.07,Molding and Casting Workers,12672.0,"Measure ingredients and mix molding, casting material, or sealing compounds to prescribed consistencies, according to formulas.",Supplemental,77.0,07/2015,Incumbent,51,Production Occupations,"measure ingredients and mix molding, casting material, or sealing compounds to prescribed consistencies, according to formulas.",1.0,1.0,0.02668296335826587,0.032770329009493414
"measure or weigh materials, using rulers, calculators, and scales.",0.0019543719300074,51-4193.00,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",10329.0,"Measure or weigh materials, using rulers, calculators, and scales.",Supplemental,93.0,06/2006,Incumbent,51,Production Occupations,"measure or weigh materials, using rulers, calculators, and scales.",1.0,1.0,0.01291111130238669,0.015856610811045176
"measure parts to determine tolerances, using precision measuring instruments such as micrometers, calipers, and verniers.",0.0054722414040207,51-2023.00,Electromechanical Equipment Assemblers,13951.0,"Measure parts to determine tolerances, using precision measuring instruments such as micrometers, calipers, and verniers.",Supplemental,137.0,06/2007,Incumbent,51,Production Occupations,"measure parts to determine tolerances, using precision measuring instruments such as micrometers, calipers, and verniers.",1.0,1.0,0.0361511116466826,0.044398510270926325
"measure parts, using precision measuring instruments, to determine whether similar parts may be machined to required sizes.",0.0036481609360138,41-2022.00,Parts Salespersons,2438.0,"Measure parts, using precision measuring instruments, to determine whether similar parts may be machined to required sizes.",Supplemental,85.0,07/2015,Incumbent,41,Sales and Related Occupations,"measure parts, using precision measuring instruments, to determine whether similar parts may be machined to required sizes.",1.0,1.0,0.0241007410977884,0.02959900684728422
"meet with clients to schedule and plan details of conventions, banquets, receptions and other functions.",0.0056025328660212,11-9081.00,Lodging Managers,1124.0,"Meet with clients to schedule and plan details of conventions, banquets, receptions and other functions.",Supplemental,60.0,06/2010,Incumbent,11,Management Occupations,"meet with clients to schedule and plan details of conventions, banquets, receptions and other functions.",1.0,1.0,0.03701185240017509,0.045455617658329395
"meet with individuals, special interest groups, and others on behalf of executives, committees, and boards of directors.",0.0037784523980143,43-6011.00,Executive Secretaries and Executive Administrative Assistants,2784.0,"Meet with individuals, special interest groups, and others on behalf of executives, committees, and boards of directors.",Supplemental,158.0,06/2009,Incumbent,43,Office and Administrative Support Occupations,"meet with individuals, special interest groups, and others on behalf of executives, committees, and boards of directors.",1.0,1.0,0.024961481851280894,0.030656114234687285
mix ingredients according to specified procedures or formulas.,0.0027361207020103,51-9198.00,Helpers--Production Workers,12716.0,Mix ingredients according to specified procedures or formulas.,Supplemental,88.0,07/2015,Incumbent,51,Production Occupations,mix ingredients according to specified procedures or formulas.,1.0,1.0,0.018075555823340972,0.022199255135462757
mix ingredients such as pancake or waffle batters.,0.0031269950880118,35-2011.00,"Cooks, Fast Food",5069.0,Mix ingredients such as pancake or waffle batters.,Supplemental,82.0,07/2011,Incumbent,35,Food Preparation and Serving Related Occupations,mix ingredients such as pancake or waffle batters.,1.0,1.0,0.02065777808381844,0.02537057729767196
"moderate panels or discussion shows on topics such as current affairs, art, or education.",0.0022149548540084,27-3011.00,Radio and Television Announcers,3944.0,"Moderate panels or discussion shows on topics such as current affairs, art, or education.",Supplemental,347.0,12/2004,Incumbent,27,"Arts, Design, Entertainment, Sports, and Media Occupations","moderate panels or discussion shows on topics such as current affairs, art, or education.",1.0,1.0,0.01463259280937167,0.017970825585851304
modify and customize commercial programs for internal needs.,0.0884679026983361,15-1151.00,Computer User Support Specialists,1296.0,Modify and customize commercial programs for internal needs.,Supplemental,139.0,06/2008,Incumbent,15,Computer and Mathematical Occupations,modify and customize commercial programs for internal needs.,1.0,1.0,0.5844429716213783,0.717775916046654
monitor alarm systems to ensure that secure conditions are maintained.,0.0061236987140232,43-2011.00,"Switchboard Operators, Including Answering Service",4637.0,Monitor alarm systems to ensure that secure conditions are maintained.,Supplemental,132.0,07/2013,Incumbent,43,Office and Administrative Support Occupations,monitor alarm systems to ensure that secure conditions are maintained.,1.0,1.0,0.04045481541414505,0.04968404720794166
monitor and analyze sales promotion results to determine cost effectiveness of promotion campaigns.,0.0577191176662193,11-2011.00,Advertising and Promotions Managers,3233.0,Monitor and analyze sales promotion results to determine cost effectiveness of promotion campaigns.,Supplemental,61.0,06/2010,Incumbent,11,Management Occupations,monitor and analyze sales promotion results to determine cost effectiveness of promotion campaigns.,1.0,1.0,0.3813081537971586,0.46829857261954033
monitor competitors' sales activities by following their advertisements in newspapers or other media.,0.0031269950880118,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",79.0,Monitor competitors' sales activities by following their advertisements in newspapers or other media.,Supplemental,81.0,07/2015,Incumbent,13,Business and Financial Operations Occupations,monitor competitors' sales activities by following their advertisements in newspapers or other media.,1.0,1.0,0.02065777808381844,0.02537057729767196
"monitor database performance and perform any necessary maintenance, upgrades, or repairs.",0.1998671027087595,43-9111.01,Bioinformatics Technicians,17708.0,"Monitor database performance and perform any necessary maintenance, upgrades, or repairs.",Supplemental,65.0,07/2014,Incumbent,43,Office and Administrative Support Occupations,"monitor database performance and perform any necessary maintenance, upgrades, or repairs.",1.0,1.0,1.3203763158574302,1.6216027322762419
monitor investigations of suspected offenders to ensure that they are conducted in accordance with constitutional requirements.,0.0023452463160089,13-1041.04,Government Property Inspectors and Investigators,12892.0,Monitor investigations of suspected offenders to ensure that they are conducted in accordance with constitutional requirements.,Supplemental,75.0,06/2007,Incumbent,13,Business and Financial Operations Occupations,monitor investigations of suspected offenders to ensure that they are conducted in accordance with constitutional requirements.,1.0,1.0,0.015493333562864161,0.019027932973254374
monitor menus and spending to ensure that meals are prepared economically.,0.0026058292400099,35-2012.00,"Cooks, Institution and Cafeteria",9497.0,Monitor menus and spending to ensure that meals are prepared economically.,Supplemental,133.0,07/2012,Incumbent,35,Food Preparation and Serving Related Occupations,monitor menus and spending to ensure that meals are prepared economically.,1.0,1.0,0.017214815069849138,0.021142147748060502
monitor use of government food commodities to ensure that proper procedures are followed.,0.0035178694740133,35-2012.00,"Cooks, Institution and Cafeteria",9490.0,Monitor use of government food commodities to ensure that proper procedures are followed.,Supplemental,132.0,07/2012,Incumbent,35,Food Preparation and Serving Related Occupations,monitor use of government food commodities to ensure that proper procedures are followed.,1.0,1.0,0.023240000344295908,0.02854189945988115
narrate presentations and productions.,0.0084689450300321,25-9011.00,Audio-Visual and Multimedia Collections Specialists,3840.0,Narrate presentations and productions.,Supplemental,110.0,06/2010,Incumbent,25,Educational Instruction and Library Occupations,narrate presentations and productions.,1.0,1.0,0.05594814897700921,0.06871198018119602
negotiate details of contracts and payments.,0.0039087438600148,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",20268.0,Negotiate details of contracts and payments.,Supplemental,114.0,07/2012,Incumbent,41,Sales and Related Occupations,negotiate details of contracts and payments.,1.0,1.0,0.02582222260477338,0.03171322162209035
negotiate payment arrangements with customers who have delinquent loans.,0.0023452463160089,13-2072.00,Loan Officers,3420.0,Negotiate payment arrangements with customers who have delinquent loans.,Supplemental,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations,negotiate payment arrangements with customers who have delinquent loans.,1.0,1.0,0.015493333562864161,0.019027932973254374
"negotiate the sale, lease, or development of property and complete or review appropriate documents and forms.",0.0109444828080415,11-9141.00,"Property, Real Estate, and Community Association Managers",7225.0,"Negotiate the sale, lease, or development of property and complete or review appropriate documents and forms.",Supplemental,26.0,07/2013,Occupational Expert,11,Management Occupations,"negotiate the sale, lease, or development of property and complete or review appropriate documents and forms.",1.0,1.0,0.07230222329336586,0.08879702054185347
"observe and report on social, economic, and political trends that might affect employers.",0.0069054474860262,11-2031.00,Public Relations and Fundraising Managers,3265.0,"Observe and report on social, economic, and political trends that might affect employers.",Supplemental,103.0,06/2009,Incumbent,11,Management Occupations,"observe and report on social, economic, and political trends that might affect employers.",1.0,1.0,0.045619259935099986,0.05602669153236004
"observe the production, distribution, and consumption of food to identify and mitigate threats to food security.",0.0044299097080168,19-3091.01,Anthropologists,5499.0,"Observe the production, distribution, and consumption of food to identify and mitigate threats to food security.",Supplemental,27.0,07/2011,Occupational Expert,19,"Life, Physical, and Social Science Occupations","observe the production, distribution, and consumption of food to identify and mitigate threats to food security.",1.0,1.0,0.02926518561874334,0.03594165117170261
"obtain, cut, stain, and mount biological material on slides for microscopic study and diagnosis, following standard laboratory procedures.",0.0022149548540084,29-2011.00,Medical and Clinical Laboratory Technologists,1898.0,"Obtain, cut, stain, and mount biological material on slides for microscopic study and diagnosis, following standard laboratory procedures.",Supplemental,108.0,07/2013,Incumbent,29,Healthcare Practitioners and Technical Occupations,"obtain, cut, stain, and mount biological material on slides for microscopic study and diagnosis, following standard laboratory procedures.",1.0,1.0,0.01463259280937167,0.017970825585851304
operate computer-controlled keyboards or voice recognition equipment to direct items according to established routing schemes.,0.0059934072520227,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",13280.0,Operate computer-controlled keyboards or voice recognition equipment to direct items according to established routing schemes.,Supplemental,132.0,06/2007,Incumbent,43,Office and Administrative Support Occupations,operate computer-controlled keyboards or voice recognition equipment to direct items according to established routing schemes.,1.0,1.0,0.03959407466065256,0.04862693982053859
operate controls that regulate temperatures or room environments.,0.0023452463160089,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",4478.0,Operate controls that regulate temperatures or room environments.,Supplemental,67.0,07/2011,Incumbent,39,Personal Care and Service Occupations,operate controls that regulate temperatures or room environments.,1.0,1.0,0.015493333562864161,0.019027932973254374
"organize and supervise games and other recreational activities to promote physical, mental, and social development.",0.0031269950880118,25-3021.00,Self-Enrichment Education Teachers,8689.0,"Organize and supervise games and other recreational activities to promote physical, mental, and social development.",Supplemental,94.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,"organize and supervise games and other recreational activities to promote physical, mental, and social development.",4.0,1.0,0.02065777808381844,0.00634264432441799
oversee the flow of cash or financial instruments.,0.0050813670180193,11-3031.02,"Financial Managers, Branch or Department",8879.0,Oversee the flow of cash or financial instruments.,Supplemental,85.0,07/2014,Incumbent,11,Management Occupations,oversee the flow of cash or financial instruments.,1.0,1.0,0.033568889386205794,0.04122718810871794
"participate in all levels of bioproduct development, including proposing new products, performing market analyses, designing and performing experiments, and collaborating with operations and quality control teams during product launches.",0.0061236987140232,19-1029.02,Molecular and Cellular Biologists,16797.0,"Participate in all levels of bioproduct development, including proposing new products, performing market analyses, designing and performing experiments, and collaborating with operations and quality control teams during product launches.",Supplemental,22.0,06/2010,Occupational Expert,19,"Life, Physical, and Social Science Occupations","participate in all levels of bioproduct development, including proposing new products, performing market analyses, designing and performing experiments, and collaborating with operations and quality control teams during product launches.",1.0,1.0,0.04045481541414505,0.04968404720794166
"participate in campus and community events, such as giving presentations to the public.",0.0169378900600643,25-1042.00,"Biological Science Teachers, Postsecondary",20065.0,"Participate in campus and community events, such as giving presentations to the public.",Supplemental,118.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,"participate in campus and community events, such as giving presentations to the public.",1.0,1.0,0.11189629795401909,0.13742396036239288
participate in campus and community events.,0.0078174877200297,25-1021.00,"Computer Science Teachers, Postsecondary",5706.0,Participate in campus and community events.,Supplemental,58.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,participate in campus and community events.,32.0,1.0,0.051644445209547425,0.0019820763513806725
participate in campus and community events.,0.0078174877200297,25-1022.00,"Mathematical Science Teachers, Postsecondary",5727.0,Participate in campus and community events.,Supplemental,106.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,participate in campus and community events.,32.0,1.0,0.051644445209547425,0.0019820763513806725
participate in campus and community events.,0.0078174877200297,25-1031.00,"Architecture Teachers, Postsecondary",5752.0,Participate in campus and community events.,Supplemental,74.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,participate in campus and community events.,32.0,1.0,0.051644445209547425,0.0019820763513806725
